"","my.paths","FPD","SES.FPD"
"83","Citrus_exocortis_viroid",235.0628508,-2.18306172331517
"84","clover_phyllody_phytoplasma",233.240132761905,-2.71161527547299
"85","Cnephasia_longana",235.069481777778,-1.63214472418665
"86","Coccus_hesperidum_hesperidum",266.097517147651,-0.601138952386796
"87","Coccus_longulus",258.663447404494,-1.69906381329974
"88","Coccus_microogenes",NA,NA
"89","Colaspis_caligula",NA,NA
"90","Colletotrichum_acutatum",241.659634760563,-3.89620628195727
"91","Colletotrichum_capsici",259.940231389474,-1.48363322725324
"92","Colletotrichum_nymphaeae",235.7600690625,-2.23920274974342
"93","Colomerus_vitis",238.3310136,-1.08162578620095
"94","Comstockaspis_perniciosa",234.052600030303,-4.82882650894209
"95","Coniella_diplodiella",157.39986,-3.14536988046399
"96","Coniella_petrakii",NA,NA
"97","Conogethes_punctiferalis",264.342080083333,-0.370019053252008
"98","Conotrachelus_nenuphar",225.881122,-3.5311655184919
"99","Cornu_aspersum",288.069255892857,2.2660316594497
"100","Costelytra_zealandica",241.044240583333,-2.1021373381813
"101","Cotinis_nitida",235.069479,-0.786021334652344
"102","Crenulaspidiotus_lahillei",235.069479,-0.560992393445159
"103","Criconema_mutabile",295.351304885246,3.44545891679577
"104","Criconema_permistum",NA,NA
"105","Criconemella",259.807575557377,-1.16318914963831
"106","Criconemella_xenoplax",235.069479,-0.818336523249374
"107","Criconemoides_sp.",263.413198313253,-0.885544648067708
"108","Crocidosema_plebejana",293.8074725,1.46737876442834
"109","Crypticerya_palmeri",235.069478,-0.923640654307312
"110","Cryptinglisia_lounsburyi",NA,NA
"111","Ctenopseustis_obliquana",236.808965066667,-2.07635518996359
"112","Cucumber_mosaic_virus",265.446376444444,-0.46495438859103
"113","Cylindrocarpon_liriodendri",261.61151,-0.282478465914917
"114","Cylindrocarpon_olidum",306.633366,1.31710210343901
"115","Cylindrocarpon_olidum_var. crassum",NA,NA
"116","Cylindrocladiella_lageniformis",NA,NA
"117","Cylindrocladiella_parva",287.614351363636,1.09503723577764
"118","Cylindrocladium_peruvianum",253.651041125,-0.750522029233108
"119","Dactylonectria_pauciseptata",277.131841,0.215304037179872
"120","Deilephila_elpenor",277.826864285714,0.426001443282589
"121","Diabrotica_speciosa",263.4966076,-0.58480004712019
"122","Diaporthe_ambigua",236.728992909091,-1.76572675335561
"123","Diaporthe_eres",238.7307821875,-3.52140964895262
"124","Diaporthe_gulyae",236.70025,-0.748031799099801
"125","Diaporthe_helianthi",238.331015,-0.822122213511607
"126","Diaporthe_medusaea",249.119597263158,-1.44230018332296
"127","Diaspidiotus_osborni",223.196434263158,-4.8667079466137
"128","Diaspidiotus_uvae",222.6641826875,-2.90202838280611
"129","Diaspidiotus_viticola",NA,NA
"130","Dikrella_cockerellii",NA,NA
"131","Dimargarodes_meridionalis",NA,NA
"132","Diplodia_africana",235.069479,-0.541945744152451
"133","Diplodia_corticola",NA,NA
"134","Diplodia_olivarum",235.88486275,-1.0708545895625
"135","Ditylenchus_dipsaci",263.216778610619,-1.10379037443873
"136","Ditylenchus_sp.",271.372072026316,0.287553384808017
"137","Dociostaurus_maroccanus",261.981185135802,-1.0683534769395
"138","Drepanothrips_reuteri",NA,NA
"139","Drosophila_melanogaster",234.970628117647,-3.37922910286326
"140","Drosophila_simulans",234.898945333333,-1.92244856585738
"141","Drosophila_suzukii",225.915918255319,-4.79489781495329
"142","Duplaspidiotus_fossor",1.985059,-6.06302328458267
"143","Duplaspidiotus_tesseratus",219.616498366667,-4.40335659031442
"144","Dysmicoccus_brevipes",277.399920123894,1.67071649345061
"145","Dysmicoccus_umbambae",235.06948,-0.554820571763308
"146","Edwardsiana_rosae",235.069481333333,-1.31702415580953
"147","Elsinoë ampelina",235.069482,-0.552499396297023
"148","Empoasca_decipiens",239.915608,-2.72458829285249
"149","Empoasca_solani",238.3310155,-0.71874686420546
"150","Empoasca_vitis",238.3310145,-0.687270036661632
"151","Endoclita_signifer",235.069482,-0.560514216999285
"152","Eotetranychus_carpini",235.069478428571,-1.49214058688846
"153","Eotetranychus_carpini_vitis",NA,NA
"154","Eotetranychus_pruni",235.0694795,-0.775121093909015
"155","Eotetranychus_willamettei",NA,NA
"156","Epicoccum_nigrum",281.211982376623,1.85878353951821
"157","Epiphyas_postvittana",230.978160846154,-5.75127957727977
"158","Erysiphe_necator",141.962195,-4.55325289293482
"159","Erythroneura_comes",1.985059,-6.0663919288373
"160","Erythroneura_elegantula",235.069480294118,-2.29500333172678
"161","Erythroneura_variabilis",NA,NA
"162","Erythroneura_ziczac",NA,NA
"163","Eudocima_fullonia",249.577454446809,-2.22942485231075
"164","Eulecanium_tiliae",235.216093711111,-3.74957209327967
"165","Eupoecilia_ambiguella",235.162087,-0.867766775995545
"166","Euproctis_chrysorrhoea",235.032964083333,-3.35563796351278
"167","Eurhizococcus_brasiliensis",224.718629425,-4.90941304177974
"168","Euseius_scutalis",NA,NA
"169","Eutypa_lata",235.020887333333,-3.43334980390319
"170","Ferrisia_cristinae",326.849164833333,2.27031585649911
"171","Ferrisia_gilli",254.544235266667,-1.23958851498152
"172","Ferrisia_virgata",267.246280622951,-0.334026348962248
"173","Fidia_viticida",NA,NA
"174","Fomitiporia_mediterranea",262.2638162,-0.221912112875486
"175","Forficula_auricularia",244.052737166667,-1.76394834553725
"176","Formicococcus_robustus",244.520255333333,-2.02873465730217
"177","Frankliniella_cestrum",237.10793825,-1.41982168768868
"178","Frankliniella_occidentalis",243.677711518518,-3.09921274304245
"179","Fusarium_oxysporum",273.853862760204,1.38203007575111
"180","Fusarium_proliferatum",296.614084181818,3.06961081126087
"181","Geococcus_coffeae",281.836318510204,1.53619210292943
"182","Gibberella_intricans",270.796327909091,0.349330776469611
"183","Gibberella_sacchari",326.932748882353,3.90603361744999
"184","Gibberella_zeae",278.427161934783,1.53932599729493
"185","Globisporangium_irregulare",267.769651339623,-0.112104695158175
"186","Glyptoscelis_squamulata",NA,NA
"187","Gonocephalum_simplex",277.826863,0.433711988459272
"188","Gracilacus_mira",NA,NA
"189","Grapevine_asteroid_mosaic-associated_virus",NA,NA
"190","Grapevine_Bulgarian_latent_virus",NA,NA
"191","Grapevine_chrome_mosaic_virus",238.331015,-0.528838823654942
"192","Grapevine_deformation_virus",NA,NA
"193","Grapevine_fanleaf_virus",1.985059,-6.03990062803613
"194","Grapevine_flavescence_doree_phytoplasma",1.985059,-6.05125106589405
"195","Grapevine_fleck_virus",NA,NA
"196","Grapevine_leafroll-associated_viruses",1.985059,-5.95790056660271
"197","Grapevine_Pinot_gris_virus",238.331012,-0.494630753333973
"198","Grapevine_red_blotch-associated_virus",NA,NA
"199","Grapevine_Roditis_leaf_discoloration-associated_virus",NA,NA
"200","Grapevine_rupestris_stem_pitting-associated_virus",NA,NA
"201","Grapevine_rupestris_vein_feathering_virus",NA,NA
"202","Grapevine_Syrah_virus-1",NA,NA
"203","Grapevine_vein_necrosis_virus",NA,NA
"204","Grapevine_virus_A",NA,NA
"205","Grapevine_virus_D",NA,NA
"206","Grapevine_yellow_speckle_viroid 1",NA,NA
"207","Grapevine_yellow_speckle_viroid 2",NA,NA
"208","Grapevine_yellows_phytoplasmas",170.149871142857,-4.19537393253105
"209","Graphocephala_atropunctata",NA,NA
"210","Greeneria_uvicola",3.375182,-4.3302925452729
"211","Grovesinia_pyramidalis",241.36083936,-2.11557671733872
"212","Gryllotalpa_gryllotalpa",289.291330293103,2.64836481718145
"213","Gueriniella_serratulae",236.551995818182,-1.70458079094388
"214","Guignardia_bidwellii",118.5272695,-4.81699929162133
"215","Haematonectria_haematococca",281.379985,2.54827509151987
"216","Halyomorpha_halys",239.647493369231,-4.13448884198862
"217","Harmonia_axyridis",183.272941111111,-4.1496770960485
"218","Harrisina_americana",NA,NA
"219","Harrisina_metallica",NA,NA
"220","Helicotylenchus_abunaamai",291.1424578,0.80324895572282
"221","Helicotylenchus_anhelicus",279.306198,0.278704426044105
"222","Helicotylenchus_conicephalus",NA,NA
"223","Helicotylenchus_digonicus",271.195255101266,0.32816456680043
"224","Helicotylenchus_dihystera",276.978425541667,2.26756231861796
"225","Helicotylenchus_erythrinae",287.427068666667,2.2912998104981
"226","Helicotylenchus_multicinctus",266.878846275,-0.231900870142609
"227","Helicotylenchus_pseudorobustus",278.769313030612,1.71238701720132
"228","Helicotylenchus_sp.",266.039268207921,-0.504388147437822
"229","Heliococcus_bohemicus",235.469532411765,-2.22637945200821
"230","Heliothis_virescens",246.88380008,-1.68687663612222
"231","Helopeltis_antonii",262.597074333333,-0.35140520670189
"232","Hemiberlesia_lataniae",256.945873944785,-2.7817224464927
"233","Hemiberlesia_rapax",242.847285616279,-4.12010486561239
"234","Hemicriconemoides_californianus",315.500846,1.5414335872796
"235","Hemicriconemoides_chitwoodi",235.412799052632,-2.38741043411327
"236","Hemicriconemoides_mangiferae",276.479975,0.828798676694998
"237","Hemicriconemoides_ortonwilliamsi",NA,NA
"238","Hemicriconemoides_sinensis",NA,NA
"239","Hemicriconemoides_sp.",281.656603766667,1.14709855377709
"240","Hemicriconemoides_wessoni",NA,NA
"241","Hemicycliophora_arenaria",255.839616857143,-0.582513320347019
"242","Hemicycliophora_onubensis",233.754922,-0.56446834287128
"243","Hemicycliophora_similis",240.93752062963,-2.30664804344954
"244","Hemicycliophora_sp.",270.015693361111,0.139804212431882
"245","Hemicycliophora_thornei",NA,NA
"246","Heterodera_sp.",266.947825329268,-0.323694227603135
"247","Heterodera_zeae",376.56648575,8.79598509339599
"248","Heteronychus_arator",353.527241333333,3.43017522091737
"249","Hippotion_celerio",275.199580363636,0.329718656072768
"250","Holocacista_capensis",NA,NA
"251","Holocacista_rivillei",NA,NA
"252","Homalodisca_vitripennis",242.2167338125,-1.7350719173422
"253","Hop_stunt_viroid",234.497933086957,-2.65741171775922
"254","Hoplolaimus_pararobustus",303.457147057143,3.28193922100646
"255","Hoplolaimus_seinhorsti",275.96941583871,0.638663820129924
"256","Hyalesthes_obsoletus",238.3310155,-0.73804127096577
"257","Hyles_livornica",243.776543,-1.61536685221496
"258","Hyphantria_cunea",235.199278266667,-2.22588881277189
"259","Hypothenemus_eruditus",234.193107666667,-1.03665826572597
"260","Hypurus_bertrandi",237.399146714286,-1.36709891326861
"261","Icerya_aegyptiaca",265.028398265306,-0.434845103460663
"262","Icerya_purchasi",243.0945265625,-2.77262900210863
"263","Icerya_schrottkyi",NA,NA
"264","Icerya_seychellarum",267.571486456693,-0.199911572393529
"265","Jacobiasca_lybica",236.2620605,-1.31279838413847
"266","Kalotermes_flavicollis",NA,NA
"267","Kerria_lacca_lacca",241.895914222222,-1.94276693846931
"268","Lasiodiplodia_crassispora",297.5057425,0.852640518735093
"269","Lasiodiplodia_theobromae",268.294599382514,-0.146435946280156
"270","Lecanodiaspis_rugosa",206.797187058824,-4.1700533530594
"271","Lepidosaphes_buzenensis",NA,NA
"272","Lepidosaphes_gloverii",259.337984674419,-1.01475923200146
"273","Lepidosaphes_laterochitinosa",233.371831433333,-3.13821501670029
"274","Lepidosaphes_malicola",238.0173316,-1.92162949316482
"275","Lepidosaphes_ulmi",236.388761190476,-5.69747467473017
"276","Lepidosaphes_ussuriensis",235.205377,-2.78216585627037
"277","Leucaspis_vitis",1.985059,-6.09737905506422
"278","Limothrips_cerealium",271.406099789474,0.199380746221126
"279","Lobesia_botrana",238.526289066667,-1.87462092308844
"280","Longidorus",284.476921626667,2.27646090063299
"281","Longidorus_africanus",254.281097880952,-1.5379436913837
"282","Longidorus_carniolensis",NA,NA
"283","Longidorus_crataegi",NA,NA
"284","Longidorus_elongatus",293.037965595238,2.63427622421546
"285","Longidorus_euonymus",235.069482,-0.571847357449441
"286","Longidorus_goodeyi",233.75492,-0.593890578436388
"287","Longidorus_henanus",NA,NA
"288","Longidorus_magnus",243.656165647059,-1.72648330137599
"289","Longidorus_orientalis",376.566485,1.87223215754113
"290","Longidorus_vineacola",305.8179835,0.884101143035914
"291","Lopholeucaspis_japonica",229.504231915254,-4.94566600774077
"292","Lycorma_delicatula",0.594936,-4.24542452575664
"293","Lygus_spinolae",235.535415,-1.43443320028787
"294","Maconellicoccus_hirsutus",261.625071196202,-1.68084648103805
"295","Macrosiphum_euphorbiae",245.865729317073,-2.42039973259329
"296","Mamestra_brassicae",269.803396567568,0.0778158345597761
"297","Margarodes_capensis",NA,NA
"298","Margarodes_greeni",NA,NA
"299","Margarodes_prieskaensis",NA,NA
"300","Margarodes_vitis",238.331014333333,-0.885019585110582
"301","Margarodes_vredendalensis",NA,NA
"302","Melanaspis_arnaldoi",1.985059,-6.16598213972171
"303","Melittia_cucurbitae",235.069477,-1.14316683645643
"304","Meloidodera_sp.",257.187838833333,-0.468094155982722
"305","Meloidogyne_arenaria",262.615524435754,-1.53815970604372
"306","Meloidogyne_chitwoodi",271.649741627451,0.330259810925385
"307","Meloidogyne_ethiopica",260.772847032258,-1.02969528182722
"308","Meloidogyne_hapla",249.344973407583,-5.55252031312912
"309","Meloidogyne_hispanica",287.12997196,1.45062237634564
"310","Meloidogyne_incognita",267.501486109434,-0.517056638681797
"311","Meloidogyne_javanica",261.377930909091,-2.50207381606518
"312","Meloidogyne_luci",247.1792125,-1.31293813787637
"313","Meloidogyne_sp.",260.335916941026,-4.37560730699266
"314","Meloidogyne_thamesi",245.409375,-1.51433221419925
"315","Melolontha_melolontha",259.19590425,-0.528357953053406
"316","Merlinius_brevidens",256.383420690789,-2.82568335272155
"317","Merlinius_nanus",305.817983,0.814235389817262
"318","Merophyas_divulsana",235.069477,-0.578443554665734
"319","Mesocriconema_rusticum",325.113028590909,4.42448900446511
"320","Mesocriconema_xenoplax",257.33316166129,-1.59273547404623
"321","Metcalfa_pruinosa",227.666741113636,-4.65644017471527
"322","Monilinia_fructigena",236.654944289474,-3.15404585850263
"323","Mucor_circinelloides",278.655667923077,0.54799751794351
"324","Murgantia_histrionica",247.682513130435,-1.65631186778381
"325","Naupactus_xanthographus",245.08259,-1.82176485557531
"326","Neofusicoccum_australe",241.60966116,-2.24516582191755
"327","Neofusicoccum_macroclavatum",NA,NA
"328","Neofusicoccum_mediterraneam",236.7002465,-0.720696845318102
"329","Neofusicoccum_vitifusiforme",235.720542875,-1.51458062046763
"330","Neonectria_macrodidyma",271.867005285714,0.08079997967966
"331","Neonectria_radicicola",282.1707392,1.65946638280919
"332","Neopulvinaria_innumerabilis_innumerabilis",222.326825777778,-4.62242721546648
"333","Neoselenaspidus_silvaticus",239.659573555556,-1.42475712866576
"334","Nipaecoccus_viridis",240.544051980583,-5.22537631055705
"335","Noctua_fimbriata",NA,NA
"336","Noctua_pronuba",294.472654931034,2.29360694545235
"337","Nysius_niger",233.754921833333,-1.39171447744953
"338","Oceanaspidiotus_spinosus",250.882367947368,-1.83533435105348
"339","Oides_scutellata",NA,NA
"340","Oligonychus_coffeae",241.013746333333,-2.1308077821535
"341","Oligonychus_fileno",NA,NA
"342","Oregmopyga_peruviana",NA,NA
"343","Orgyia_postica",246.493021782609,-1.77744990219533
"344","Orthotydeus_californicus",NA,NA
"345","Orthotydeus_kochi",NA,NA
"346","Otiorhynchus_ligustici",235.0694795,-0.753665293084943
"347","Otiorhynchus_rugosostriatus",235.4771720625,-2.23636226196057
"348","Otiorhynchus_sulcatus",213.660748904762,-4.22136664175757
"349","Panonychus_citri",234.575278,-2.44118831203907
"350","Panonychus_ulmi",235.133187517241,-3.05892892516938
"351","Pantoea_agglomerans",262.612101365854,-0.693357911847279
"352","Paracoccus_marginatus",254.440988870968,-2.04133649155621
"353","Paradiaspis_lizeriana",NA,NA
"354","Paralongidorus_maximus",263.052766459459,-0.611504414409718
"355","Paranthrene_asilipennis",NA,NA
"356","Paranthrene_regalis",NA,NA
"357","Paranthrene_simulans",NA,NA
"358","Paraputo_leveri",257.890446461538,-0.656748833252428
"359","Parasaissetia_nigra",267.311484431507,-0.363263449094498
"360","Paratrichodorus_divergens",271.25911675,0.0675703745386974
"361","Paratrichodorus_hispanus",376.566487,1.6413043454127
"362","Paratrichodorus_minor",270.897687973684,0.362290487779743
"363","Paratrichodorus_pachydermus",NA,NA
"364","Paratrichodorus_porosus",288.918508085106,2.35617726483692
"365","Paratylenchus_baldaccii",NA,NA
"366","Paratylenchus_hamatus",247.073723506329,-3.34758641921233
"367","Paratylenchus_sp.",256.707073422018,-2.20560714836184
"368","Parlatoria_cinerea",242.647741066667,-1.72452587469528
"369","Parlatoria_oleae",238.164555705882,-4.82854317941267
"370","Parlatoria_proteus",267.244144294118,-0.189506852966923
"371","Parlatoria_theae",242.473596245283,-3.31589448107099
"372","Parthenolecanium_corni",235.113425956522,-3.96828845646422
"373","Parthenolecanium_corni_apuliae",NA,NA
"374","Parthenolecanium_corni_corni",233.315344445783,-5.69149771653798
"375","Parthenolecanium_persicae",243.476965104478,-3.43673082166552
"376","Peach_rosette_mosaic_virus",158.461850666667,-4.24850602088502
"377","Peliococcus_turanicus",265.387684791667,-0.243520510210016
"378","Pemphigus_saliciradicis",NA,NA
"379","Penicillium_expansum",283.127352949153,1.82419815855359
"380","Penicillium_notatum",274.89513865625,0.623845842032013
"381","Penicillium_viridicatum",282.813872111111,0.709417539456503
"382","Penicillium_viticola",NA,NA
"383","Peribatodes_rhomboidaria",NA,NA
"384","Peridroma_saucia",248.650390324074,-3.6858223429053
"385","Perissopneumon_ferox",234.193107666667,-0.975775635964629
"386","Pestalotiopsis_mangiferae",265.929010333333,-0.152219708554239
"387","Phaeoacremonium_aleophilum",245.587863833333,-1.58512470791766
"388","Phaeoacremonium_alvesii",235.55622425,-1.05329474793313
"389","Phaeoacremonium_fraxinopennsylvanicum",235.937564333333,-1.34993164673893
"390","Phaeoacremonium_hispanicum",NA,NA
"391","Phaeoacremonium_iranianum",235.720543,-1.51367567317906
"392","Phaeoacremonium_italicum",235.14853175,-1.59503644622873
"393","Phaeoacremonium_parasiticum",243.098239684211,-1.85567293531577
"394","Phaeoacremonium_scolyti",235.369014076923,-2.05441179378603
"395","Phaeoacremonium_sicilianum",236.156658333333,-0.975568289808951
"396","Phaeoacremonium_tuscanicum",235.069479,-0.764030155148216
"397","Phaeoacremonium_viticola",235.267894230769,-1.99732012716261
"398","Phaeomoniella_chlamydospora",238.3310135,-0.699432158479748
"399","Phakopsora_euvitis",1.985059,-6.02627623442973
"400","Phalaenoides_glycinae",NA,NA
"401","Phenacoccus_aceris",236.43256093617,-3.71453834876739
"402","Phenacoccus_madeirensis",247.960812913043,-3.06954876875819
"403","Phenacoccus_solani",249.104294018868,-2.35446694118905
"404","Phenacoccus_solenopsis",245.351108626374,-3.99009408616557
"405","Phialophora_parasitica",243.098239684211,-1.82245209926978
"406","Philaenus_spumarius",218.770043321429,-4.39136947825248
"407","Phlyctinus_callosus",254.8054904,-0.855989094170864
"408","Phomopsis_cotoneastri",238.958134487805,-3.16818523406882
"409","Phomopsis_theicola",242.066318714286,-2.0875104558289
"410","Phomopsis_viticola",120.853098,-3.36020163277201
"411","Phyllactinia_guttata",236.808258075,-3.33268023719813
"412","Phyllocnistis_vitegenella",NA,NA
"413","Phyllocoptes_vitis",NA,NA
"414","Phyllophaga",258.857789847222,-1.47928734581138
"415","Phymatotrichopsis_omnivora",244.163254836735,-4.41203815953845
"416","Phytonemus_pallidus",236.373571052632,-2.35454043609231
"417","Phytophthora_cryptogea",247.316890180556,-3.18959843366061
"418","Phytoplasma_mali",277.8447353,0.526205455493499
"419","Pinnaspis_strachani",268.768986938931,-0.0431524836254613
"420","Plagionotus_arcuatus",235.069479,-0.528797568388261
"421","Planococcus_citri",258.171372816993,-2.54133019297038
"422","Planococcus_ficus",255.791217529412,-1.21272310614934
"423","Planococcus_lilacinus",276.403502,1.03342289031476
"424","Planococcus_minor",260.651023308511,-1.46810741791791
"425","Plasmopara_viticola",NA,NA
"426","Platynota_stultana",243.126836028571,-3.71718462236623
"427","Polychrosis_viteana",NA,NA
"428","Polyphagotarsonemus_latus",238.452858659091,-3.45251646627199
"429","Potato_virus_X",237.211353,-1.30090844680712
"430","Pratylenchus_brachyurus",273.35054381,0.812994421664734
"431","Pratylenchus_crenatus",252.771944027027,-2.29395214958177
"432","Pratylenchus_hexincisus",281.577869833333,0.669511243166126
"433","Pratylenchus_neglectus",267.322982076923,-0.376848281478722
"434","Pratylenchus_penetrans",261.385296641129,-2.37713577811398
"435","Pratylenchus_pratensis",233.8863781,-1.81276218978356
"436","Pratylenchus_scribneri",257.789279659091,-1.31098687740132
"437","Pratylenchus_sp.",271.561345938596,0.476729534800279
"438","Pratylenchus_thornei",260.386367932331,-1.74065734570578
"439","Pratylenchus_vulnus",253.269405563492,-3.10498937669606
"440","Proeulia_auraria",235.31285175,-1.60409247138171
"441","Proeulia_chrysopteris",236.728992909091,-1.72140446212076
"442","Pseudaonidia_marquesi",79.679866,-5.38140633522733
"443","Pseudaonidia_trilobitiformis",255.774798554348,-2.21216184116654
"444","Pseudaulacaspis_pentagona",239.621981554839,-6.78589283326511
"445","Pseudococcus_calceolariae",236.946103425743,-5.54926076704468
"446","Pseudococcus_comstocki",252.638257815789,-1.61075856889498
"447","Pseudococcus_cribata",NA,NA
"448","Pseudococcus_cryptus",284.6891033,1.81417879583459
"449","Pseudococcus_longispinus",263.196669029703,-0.955390125123767
"450","Pseudococcus_maritimus",235.069479333333,-0.985369539840296
"451","Pseudococcus_meridionalis",235.556223,-1.09930767289443
"452","Pseudococcus_viburni",254.626480837209,-3.57048883013966
"453","Pseudokermes_vitreus",319.194204416667,2.8491461540565
"454","Pseudomonas_fluorescens",266.402808540541,-0.249526531100042
"455","Pseudomonas_syringae",252.333593691176,-2.25879572491232
"456","Pseudomonas_syringae_pv. syringae",253.206977144737,-2.3960114827871
"457","Pseudomonas_viridiflava",251.370246173913,-1.98437095836991
"458","Pseudopezicula_tracheiphila",NA,NA
"459","Pseudotargionia_glandulosa",1.985059,-5.83250939697658
"460","Pulvinaria_vini",NA,NA
"461","Pulvinaria_vinifera",NA,NA
"462","Pulvinaria_vitis",224.23007727907,-4.84492097204636
"463","Pyrrhalta_luteola",NA,NA
"464","Raspberry_bushy_dwarf_virus",235.069482,-0.757100951732957
"465","Raspberry_ringspot_virus",235.948611,-1.57658349090631
"466","Rastrococcus_iceryoides",249.152482895833,-2.31657164478259
"467","Retithrips_syriacus",249.471475025641,-2.00729961184163
"468","Rhipiphorothrips_cruentatus",248.067832222222,-1.0058536357799
"469","Rhizobium_radiobacter",248.301740818182,-4.70538246971518
"470","Rhizobium_rhizogenes",248.388226176471,-4.71473517994714
"471","Rhizobium_vitis",1.985059,-6.03208749929551
"472","Rhizoecus_falcifer",249.850378911765,-1.96781798552661
"473","Rhizopus_stolonifer",267.248011981308,-0.280141735769913
"474","Rosellinia_necatrix",243.29312019403,-5.43275421066049
"475","Rotylenchulus_macrodoratus",249.306597666667,-0.937404696763514
"476","Rotylenchulus_parvus",285.328011888889,1.09054559302541
