"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"Aonidiella_inornata",32,316.322675806452,308.454291844717,32.4783616453335,61,0.242265421133546,0.61,99
"Aonidiella_orientalis",197,265.96004357723,310.816770867105,12.0988872915516,1,-3.70750848478414,0.01,99
"Apate_monachus",34,227.659536791444,305.784020376744,35.2987030287612,1,-2.21323949272711,0.01,99
"Aphis_fabae",66,223.881895951049,314.829701231527,24.3757127877363,1,-3.73108290503961,0.01,99
"Aphis_gossypii",88,256.225604324713,310.477332279709,17.9808366154936,1,-3.01719709238943,0.01,99
"Aphis_illinoisensis",1,NA,NA,NA,NA,NA,NA,99
"Aphis_spiraecola",65,241.581975632692,310.414819398592,25.955170164233,1,-2.65198969339654,0.01,99
"Arabis_mosaic_virus",44,253.639360590909,308.977285028659,29.2904707944355,1,-1.88928081170557,0.01,99
"Arboridia_adanae",1,NA,NA,NA,NA,NA,NA,99
"Arboridia_kakogowana",1,NA,NA,NA,NA,NA,NA,99
"Argyrotaenia_ljungiana",5,363.5401358,298.603698212121,91.0740711217408,79,0.713006861207255,0.79,99
"Armillaria_luteobubalina",75,248.643801865225,310.316172728459,18.6274139589628,1,-3.31083912125977,0.01,99
"Armillaria_mellea",482,408.243607368639,310.457974241142,9.13591013929166,100,10.7034363995046,1,99
"Artichoke_Italian_latent_virus",10,180.443482622222,307.845808253423,56.0544730988904,1,-2.27283066966734,0.01,99
"Aspergillus_niger",199,298.409316476423,311.11697095837,12.9503958955923,15,-0.981256062316408,0.15,99
"Aspidiotus_destructor",174,294.729624019534,311.823347946247,11.9833668227665,6,-1.42645419935226,0.06,99
"Aspidiotus_ligusticus",3,236.685525333333,291.836553818182,103.699474496625,42,-0.531835178071643,0.42,99
"Aspidiotus_nerii",339,310.7313480982,311.13218545616,10.5792226845064,47,-0.037889112453136,0.47,99
"Asterococcus_muratae",24,206.253419844203,307.596774429403,41.8542498665572,1,-2.42133964670996,0.01,99
"Asymmetrasca_decedens",24,189.548034836957,306.412590071768,38.2847846835849,1,-3.05250652970027,0.01,99
"Autographa_gamma",29,235.874234970443,312.571793571578,35.6978252156729,2,-2.14852188159241,0.02,99
"Bactrocera_tryoni",106,246.900971886792,308.915756354379,18.1894047627123,1,-3.4093905367764,0.01,99
"Botryosphaeria_dothidea",259,316.500194279369,311.119627993666,11.4896508365055,72,0.468296762213872,0.72,99
"Botryosphaeria_obtusa",199,304.421431543881,307.407595516082,13.9912853848613,45,-0.213430281068503,0.45,99
"Botryosphaeria_parva",134,381.06382209853,310.326449343763,15.0743467437043,100,4.69256638164501,1,99
"Botryosphaeria_stevensii",64,409.339303368055,308.572733504279,23.2511290402212,100,4.33383556082221,1,99
"Botryotinia_fuckeliana",702,334.168053796676,311.329071808694,7.72011966020273,100,2.95837150112029,1,99
"Botryotinia_pseudofuckeliana",7,218.975447809524,297.309251380471,64.345387238603,5,-1.21739579063334,0.05,99
"Botrytis_prunorum",4,206.264066166667,296.641325974747,98.995045105664,7,-0.912947306722424,0.07,99
"Botrytis_pseudocinerea",8,207.074161892857,298.556775854978,57.8023080226025,1,-1.58268098786555,0.01,99
"Brevipalpus_californicus",25,217.251694713333,306.195578220337,35.5837246448085,1,-2.49956642804619,0.01,99
"Brevipalpus_chilensis",10,240.856339911111,308.719469126824,57.4098544481854,8,-1.1820815410177,0.08,99
"Brevipalpus_lewisi",7,207.402522666667,308.27708007696,67.6892718882559,1,-1.49025915918879,0.01,99
"Broad_bean_wilt_virus",30,201.657914947126,314.0410731677,33.8637552650671,1,-3.31868563722184,0.01,99
"Bromus_tectorum",5,251.7163824,313.51205119798,89.0438879019698,31,-0.693991134641515,0.31,99
"Cactodera_milleri",2,238.331012,286.541125090909,125.741485085486,33.5,-0.38340658262572,0.335,99
"Cadra_figulilella",2,376.566485,279.668061838384,108.233521705488,80,0.895271831080988,0.8,99
"Calepitrimerus_vitis",1,NA,NA,NA,NA,NA,NA,99
"Campylocarpon_fasciculare",1,NA,NA,NA,NA,NA,NA,99
"Candidatus_Phytoplasma_asteris",206,258.314581547194,311.325323214249,14.2600856802172,1,-3.71742097879508,0.01,99
"Candidatus_Phytoplasma_australiense",28,228.547581380952,312.054767972049,35.7391404121704,1,-2.33657512822158,0.01,99
"Candidatus_Phytoplasma_solani",121,230.312994367769,309.863364395225,18.1800954468719,1,-4.37568494950581,0.01,99
"Carnation_ringspot_virus",11,210.310003672727,307.4237184382,56.9597975271381,1,-1.70495189557519,0.01,99
"Ceratitis_capitata",150,239.619023092438,311.656134615335,15.8487233801368,1,-4.54529426724561,0.01,99
"Ceratitis_rosa",93,247.673628627863,309.545795639509,19.2176000699574,1,-3.21955742581869,0.01,99
"Ceresa_alta",46,129.658489649275,309.220604638599,27.1787341957434,1,-6.60671367901473,0.01,99
"Ceroplastes_actiniformis",19,304.950113415205,311.51300007431,46.4523577689865,50,-0.141282100076464,0.5,99
"Ceroplastes_cirripediformis",121,237.888912411846,311.973280111609,17.2386622825443,1,-4.29757057047174,0.01,99
"Ceroplastes_rusci",116,267.503586671964,312.698593878992,18.3669724681257,1,-2.460667226755,0.01,99
"Ceroplastes_sinensis",12,107.240590136364,302.677411828283,53.9205297315232,1,-3.62453452636728,0.01,99
"Cerosterna_scabrator",3,234.631295333333,315.715690343434,125.704549490063,28,-0.645039462287008,0.28,99
"Chaetocnema_confinis",45,236.833241274747,314.085706062463,29.2045278806868,1,-2.64522217593537,0.01,99
"Cherry_leaf_roll_virus",28,216.596163362434,310.19015649682,34.6953550891538,1,-2.69759432909349,0.01,99
"Chinavia_hilaris",57,218.669967686717,313.351307774955,25.335681072858,1,-3.73707498985176,0.01,99
"Chlidaspis_asiatica",19,50.3334960701754,310.896275522358,44.044057210526,1,-5.91595770132438,0.01,99
"Chorizococcus_viticola",1,NA,NA,NA,NA,NA,NA,99
"Chrysomphalus_aonidum",156,324.937739842845,313.666647420257,15.4562603679969,78,0.729225061834852,0.78,99
"Chrysomphalus_dictyospermi",217,308.980312396484,312.081457064321,13.3369491543321,41,-0.232522793027963,0.41,99
"Chrysomphalus_pinnulifer",54,291.088747548567,307.644828802631,26.2339996902185,29,-0.631092530668782,0.29,99
"Cirsium_arvense",90,256.10329536779,312.047130499636,19.4483563797474,1,-2.87653280511162,0.01,99
"Cirsium_vulgare",24,287.908567355072,312.799299762224,38.487937656993,29,-0.646715150834505,0.29,99
"Citrus_exocortis_viroid",18,169.178762901961,309.484556036575,42.5653491133658,1,-3.29624438791593,0.01,99
"Clematis_vitalba",1,NA,NA,NA,NA,NA,NA,99
"clover_phyllody_phytoplasma",26,209.522695655385,309.082287460295,38.8891339051892,1,-2.56008765964381,0.01,99
"Cnephasia_longana",10,119.951311111111,306.873414294052,63.5343615895033,1,-2.94206313727755,0.01,99
"Coccus_hesperidum_hesperidum",334,326.51626472554,311.108652025332,10.307198680583,93,1.49483998297555,0.93,99
"Coccus_longulus",148,264.114861670712,309.910094837975,15.4832578549619,1,-2.95772592539934,0.01,99
"Coccus_microogenes",1,NA,NA,NA,NA,NA,NA,99
"Colaspis_caligula",1,NA,NA,NA,NA,NA,NA,99
"Colletotrichum_acutatum",124,300.803399845135,311.043639563233,17.7781809248975,30,-0.576000422166735,0.3,99
"Colletotrichum_capsici",198,253.68606566077,310.839354420273,13.043491776969,1,-4.3817475977114,0.01,99
"Colletotrichum_nymphaeae",32,289.409896110887,310.548838604818,32.8210955268039,29,-0.644065719155163,0.29,99
"Colomerus_vitis",4,129.080576,291.445589547138,81.6481526975117,1,-1.98859384055711,0.01,99
"Commelina_benghalensis",38,265.674007371266,307.155625965487,25.522209594361,6,-1.62531454970051,0.06,99
"Commelina_diffusa",34,276.447801051693,308.571547431156,33.788868811331,18,-0.950719793516451,0.18,99
"Comstockaspis_perniciosa",137,207.142033818162,310.404212462046,16.3121454860902,1,-6.33038607532886,0.01,99
"Coniella_diplodiella",6,189.419726866667,314.454652725926,79.426447122106,1,-1.57422282362747,0.01,99
"Coniella_petrakii",4,199.074267333333,312.723140574074,95.4489748941545,1,-1.19067672928671,0.01,99
"Conogethes_punctiferalis",28,305.321363193122,309.60370088154,33.5259337284818,48,-0.127732093104406,0.48,99
"Conotrachelus_nenuphar",24,156.799164985507,311.67793128528,37.5678676756269,1,-4.12263926281487,0.01,99
"Conyza_bonariensis",13,289.19289925641,307.907859116809,47.6789930301866,44,-0.392520031799958,0.44,99
"Conyza_canadensis",35,322.289014447059,310.268974392972,26.3641886309095,65,0.455923003069198,0.65,99
"Cornu_aspersum",64,280.213515221726,309.544233515627,24.628827024764,15,-1.19091007722006,0.15,99
"Costelytra_zealandica",27,207.887293116809,313.576184408645,35.8664716514882,1,-2.94673232200833,0.01,99
"Cotinis_nitida",3,161.115022,300.324035824916,105.456612700594,1,-1.32005959853983,0.01,99
"Crenulaspidiotus_lahillei",2,235.069479,284.910050666667,132.669218677329,33,-0.375675474413446,0.33,99
"Criconema_mutabile",58,286.311877735027,307.867948822893,25.5617192327229,20,-0.843295041761936,0.2,99
"Criconema_permistum",1,NA,NA,NA,NA,NA,NA,99
"Criconemella",64,252.945062022817,308.44279653854,23.7246929569766,1,-2.33923931560947,0.01,99
"Criconemella_xenoplax",3,227.336974666667,302.76331393266,113.654492589488,20,-0.663645910931367,0.2,99
"Criconemoides_sp.",108,296.154238858255,310.855768666415,19.3799279976378,23,-0.758595687762692,0.23,99
"Crocidosema_plebejana",19,243.845553146199,315.617590629334,44.2376823465368,4,-1.62241857339875,0.04,99
"Crypticerya_palmeri",5,161.0363408,314.050259408081,91.7067288703108,2,-1.6685135375886,0.02,99
"Cryptinglisia_lounsburyi",2,233.754921,273.177050656566,93.5202546055244,27,-0.421535739213406,0.27,99
"Ctenopseustis_obliquana",14,189.467630021978,306.398840026085,51.8819995795504,1,-2.25379150672127,0.01,99
"Cucumber_mosaic_virus",132,249.757982065232,314.871981248936,15.0618171091633,1,-4.32311710544472,0.01,99
"Cylindrocarpon_liriodendri",10,357.611489066667,307.182043257239,62.0226538242931,77,0.813081071188787,0.77,99
"Cylindrocarpon_olidum",9,431.114043222222,306.905423282267,69.0949237973563,92,1.7976518840116,0.92,99
"Cylindrocarpon_olidum_var. crassum",1,NA,NA,NA,NA,NA,NA,99
"Cylindrocladiella_lageniformis",1,NA,NA,NA,NA,NA,NA,99
"Cylindrocladiella_parva",24,419.770611775362,310.854166716586,36.002634919287,100,3.02523538354768,1,99
"Cylindrocladium_peruvianum",17,288.783512102941,312.370021489156,43.2898289841558,33,-0.544851064088238,0.33,99
"Dactylonectria_pauciseptata",9,525.794056888889,297.940591109989,57.7857728631103,100,3.94307204852422,1,99
"Datura_stramonium",19,284.89471871345,311.341449264103,44.1302895018199,31,-0.599287492767571,0.31,99
"Deilephila_elpenor",16,234.8561428,312.487292160438,50.625202991517,5,-1.53344865349865,0.05,99
"Diabrotica_speciosa",44,252.087835318182,311.363827006172,27.1648315981821,1,-2.18208574103425,0.01,99
"Diaporthe_ambigua",16,190.879248608333,303.708944329714,45.6409606852306,1,-2.4721148290354,0.01,99
"Diaporthe_eres",196,309.862754023234,310.614757539872,13.762609848238,53,-0.0546410546350058,0.53,99
"Diaporthe_gulyae",4,229.871182833333,304.132860996633,96.3245194785258,25,-0.770953009320283,0.25,99
"Diaporthe_helianthi",6,194.666372133333,309.297802156229,86.8708851409896,1,-1.31956097646353,0.01,99
"Diaporthe_medusaea",54,239.910417726066,307.062584245368,25.8213445443214,1,-2.60064561719619,0.01,99
"Diaspidiotus_osborni",50,172.645556111837,309.451610950155,25.8268907724902,1,-5.29703927752846,0.01,99
"Diaspidiotus_uvae",29,232.677359054187,314.177598427527,36.3027842263501,1,-2.24501346412386,0.01,99
"Diaspidiotus_viticola",1,NA,NA,NA,NA,NA,NA,99
"Dikrella_cockerellii",1,NA,NA,NA,NA,NA,NA,99
"Dimargarodes_meridionalis",1,NA,NA,NA,NA,NA,NA,99
"Diplodia_africana",10,537.375824644444,308.800819877666,59.9021709845135,100,3.81580502025331,1,99
"Diplodia_corticola",17,85.8111727941177,311.745731695039,43.4226099732924,1,-5.20315473988977,0.01,99
"Diplodia_olivarum",7,222.022167619048,314.341247096681,74.6218410371317,8,-1.23715896304,0.08,99
"Ditylenchus_dipsaci",337,270.433302158824,310.57751316558,10.5272782395444,1,-3.81335138041272,0.01,99
"Ditylenchus_sp.",48,275.353513690603,311.922088038586,29.5220792286815,9,-1.2386855974716,0.09,99
"Dociostaurus_maroccanus",78,240.121439589411,310.690971893743,19.4225865564677,1,-3.6333745816585,0.01,99
"Drepanothrips_reuteri",1,NA,NA,NA,NA,NA,NA,99
"Drosophila_melanogaster",32,166.667482544355,311.802267502016,32.2988686836749,1,-4.49349438146166,0.01,99
"Drosophila_simulans",10,48.8430034,305.710882008081,55.7662354130632,1,-4.60615418461455,0.01,99
"Drosophila_suzukii",66,224.567674402331,308.029879612729,23.3919009233588,1,-3.5679958411184,0.01,99
"Duplaspidiotus_fossor",3,2.44843333333333,309.201445218855,119.619079331269,1,-2.56441542269366,0.01,99
"Duplaspidiotus_tesseratus",36,218.374954233333,315.03844594608,29.0860670482541,1,-3.32336068511362,0.01,99
"Dysmicoccus_brevipes",157,298.108923236812,309.11176654957,14.0167037153371,24,-0.784980801207857,0.24,99
"Dysmicoccus_umbambae",3,237.243837333333,288.733978383838,113.234147435295,56,-0.454722733528134,0.56,99
"Edwardsiana_rosae",8,124.763963928571,301.42803385101,64.8042933515568,1,-2.72611675532135,0.01,99
"Eleusine_indica",20,266.026719578947,311.118518912547,39.6362473529194,17,-1.13764047671072,0.17,99
"Elsinoë_ampelina",5,149.7935842,306.969494858586,84.9173166122543,1,-1.85092884383377,0.01,99
"Emex_australis",50,245.487397082449,315.994433287355,29.5377374601081,1,-2.38701546792908,0.01,99
"Empoasca_decipiens",34,212.657122991087,310.058206429158,33.461971862881,1,-2.91079927498584,0.01,99
"Empoasca_solani",3,159.642204,302.515480781145,106.158463798551,1,-1.34584913598848,0.01,99
"Empoasca_vitis",3,230.626988666667,315.107743447811,117.729525314785,29,-0.717583414655417,0.29,99
"Endoclita_signifer",10,219.474587422222,306.013794381594,63.8585956198744,3,-1.35516927861217,0.03,99
"Eotetranychus_carpini",7,142.828009238095,310.634320635883,75.9649404197663,1,-2.20899681445842,0.01,99
"Eotetranychus_carpini_vitis",1,NA,NA,NA,NA,NA,NA,99
"Eotetranychus_pruni",3,158.941764,305.747464107744,112.998908982378,1,-1.29917803127319,0.01,99
"Eotetranychus_willamettei",1,NA,NA,NA,NA,NA,NA,99
"Epicoccum_nigrum",234,357.680842785738,312.737533630256,12.0018097260726,100,3.74471102119269,1,99
"Epiphyas_postvittana",112,200.364885496139,311.028966801097,19.4085356933329,1,-5.70182537485154,0.01,99
"Eragrostis_cilianensis",12,261.074287636364,319.361807941384,57.5649209870009,20,-1.01255277182057,0.2,99
"Erysiphe_necator",22,102.754208411255,308.968422117495,44.3592877950361,1,-4.64872688351222,0.01,99
"Erythroneura_comes",3,2.44843333333333,309.201445218855,119.619079331269,1,-2.56441542269366,0.01,99
"Erythroneura_elegantula",17,93.6358107647059,311.90330467855,40.8196682049317,1,-5.34711582705795,0.01,99
"Erythroneura_variabilis",1,NA,NA,NA,NA,NA,NA,99
"Erythroneura_ziczac",1,NA,NA,NA,NA,NA,NA,99
"Eudocima_fullonia",51,263.236022462745,307.383552058419,25.0612025850266,2,-1.76158863270398,0.02,99
"Eulecanium_tiliae",81,192.613247950617,312.580932201266,22.6103614541685,1,-5.30587202216225,0.01,99
"Euphorbia_helioscopia",24,241.524900086957,313.725074907224,39.0979222788312,5,-1.84664991416588,0.05,99
"Euphorbia_hirta",57,275.199421597744,308.615379547872,23.9316309675735,8,-1.39630926096952,0.08,99
"Eupoecilia_ambiguella",4,197.144532833333,304.770638247475,95.9952597954843,3,-1.12116062442496,0.03,99
"Euproctis_chrysorrhoea",53,166.695060941945,313.636776624445,28.9907686236161,1,-5.0685691569695,0.01,99
"Eurhizococcus_brasiliensis",46,221.570570882126,309.716456210648,26.6971589567667,1,-3.30169534036431,0.01,99
"Euseius_scutalis",1,NA,NA,NA,NA,NA,NA,99
"Eutypa_lata",123,225.343153509796,313.161444742862,18.4231286752225,1,-4.76674145750143,0.01,99
"Ferrisia_cristinae",8,312.661742571429,308.548576703102,70.816591641956,67,0.0580819518838461,0.67,99
"Ferrisia_gilli",30,216.161900170115,308.518751201045,31.1946164498195,1,-2.96066634380639,0.01,99
"Ferrisia_virgata",191,265.052008284817,311.219510899219,13.4965214764639,1,-3.42069641388056,0.01,99
"Fidia_viticida",1,NA,NA,NA,NA,NA,NA,99
"Fomitiporia_mediterranea",12,246.243410863636,308.885456939394,60.1923781235199,12,-1.04069731133086,0.12,99
"Forficula_auricularia",20,229.854060131579,310.540430190696,40.7473943541312,1,-1.98016023694377,0.01,99
"Formicococcus_robustus",32,217.770413290323,310.17709554969,33.554303658275,1,-2.75394426898139,0.01,99
"Frankliniella_cestrum",7,178.22771,295.196469827802,62.6201545528323,1,-1.8679091526214,0.01,99
"Frankliniella_occidentalis",66,225.658866215385,311.946094542638,21.8612742132693,1,-3.94703563412966,0.01,99
"Fumaria_officinalis",39,236.657241948718,311.938818556442,29.6313789148833,1,-2.54060321741933,0.01,99
"Fusarium_oxysporum",486,356.910407925154,310.834674179242,7.79615853497512,100,5.91005602813322,1,99
"Fusarium_proliferatum",68,341.969913770852,311.09738907053,22.5681496241491,90,1.36796880623685,0.9,99
"Galium_aparine",19,262.410022619883,312.685911200307,45.4950760731016,14,-1.10508417437616,0.14,99
"Geococcus_coffeae",59,280.256758003507,308.428866802118,23.3921519677215,11,-1.20434019227841,0.11,99
"Gibberella_intricans",189,317.393414817291,310.453829491023,14.0183999080222,71,0.495034053230078,0.71,99
"Gibberella_sacchari",22,373.570574151515,315.161946545061,43.0980851977565,88,1.35524878514776,0.88,99
"Gibberella_zeae",139,289.699727639454,311.602187880852,16.2246032634153,7,-1.34995351724785,0.07,99
"Globisporangium_irregulare",58,277.6989356951,315.345376590399,23.566413259593,6,-1.59746162814889,0.06,99
"Glyptoscelis_squamulata",1,NA,NA,NA,NA,NA,NA,99
"Gonocephalum_simplex",8,206.473107035714,303.066594857864,69.8390152459928,1,-1.38308776952138,0.01,99
"Gracilacus_mira",3,547.564544666667,313.744990316498,125.722869250589,90,1.85980128948635,0.9,99
"Grapevine_asteroid_mosaic-associated_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_Bulgarian_latent_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_chrome_mosaic_virus",2,238.331015,291.143617878788,114.988160447349,48,-0.459287309870219,0.48,99
"Grapevine_deformation_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_fanleaf_virus",5,216.7364606,306.035249351515,91.0438712949996,9,-0.980832509441189,0.09,99
"Grapevine_flavescence_doree_phytoplasma",3,2.44843333333333,309.201445218855,119.619079331269,1,-2.56441542269366,0.01,99
"Grapevine_fleck_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_leafroll-associated_viruses",6,11.8542143333333,315.318406399327,86.4416861945197,1,-3.5106232354504,0.01,99
"Grapevine_Pinot_gris_virus",2,238.331012,286.541125090909,125.741485085486,33.5,-0.38340658262572,0.335,99
"Grapevine_red_blotch-associated_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_Roditis_leaf_discoloration-associated_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_rupestris_stem_pitting-associated_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_rupestris_vein_feathering_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_Syrah_virus-1",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_vein_necrosis_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_virus_A",2,40.646629,307.087218424242,152.309184076394,1,-1.74934027150065,0.01,99
"Grapevine_virus_D",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_yellow_speckle_viroid 1",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_yellow_speckle_viroid 2",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_yellows_phytoplasmas",12,204.734185212121,305.777128182124,54.1604377579237,2,-1.86562271563657,0.02,99
"Graphocephala_atropunctata",1,NA,NA,NA,NA,NA,NA,99
"Greeneria_uvicola",5,100.629754,303.783186612121,84.0934767799355,1,-2.41580489226,0.01,99
"Grovesinia_pyramidalis",91,257.737477807082,309.37225044882,19.0027917059861,1,-2.71722036638822,0.01,99
"Gryllotalpa_gryllotalpa",64,274.456489295635,311.060695960743,20.6639954495157,4,-1.7714002480564,0.04,99
"Gueriniella_serratulae",24,317.875835199275,313.751349910335,38.8059668548261,52,0.106284822238031,0.52,99
"Guignardia_bidwellii",18,155.965544457516,308.881454957087,48.6250860968538,1,-3.14479464766367,0.01,99
"Haematonectria_haematococca",192,319.142348989365,309.483826257175,13.0878769009755,79,0.737974753679919,0.79,99
"Halyomorpha_halys",139,252.568557841935,312.331869560097,15.819821185176,1,-3.77774887709623,0.01,99
"Harmonia_axyridis",8,128.079026892857,303.893108590188,69.2892887893776,1,-2.53739192260671,0.01,99
"Harrisina_americana",1,NA,NA,NA,NA,NA,NA,99
"Harrisina_metallica",1,NA,NA,NA,NA,NA,NA,99
"Helianthus_ciliaris",6,295.9208506,310.723092020875,83.1708575015768,57,-0.17797389452904,0.57,99
"Helicotylenchus_abunaamai",6,294.968975133333,317.586129173737,78.9547363079579,50,-0.286457217109652,0.5,99
"Helicotylenchus_anhelicus",4,264.08268,309.211431372054,103.458944733565,44,-0.436199610273164,0.44,99
"Helicotylenchus_conicephalus",1,NA,NA,NA,NA,NA,NA,99
"Helicotylenchus_digonicus",85,268.800591742297,311.724885927437,19.756600153049,1,-2.17265591511783,0.01,99
"Helicotylenchus_dihystera",262,319.286452118306,310.696180055457,10.8345406852665,80,0.792859827877232,0.8,99
"Helicotylenchus_erythrinae",64,288.440013977679,308.499113740245,25.1422921138288,22,-0.797823033466911,0.22,99
"Helicotylenchus_multicinctus",45,269.015513177778,306.373673782777,29.4795648867773,10,-1.26725617384387,0.1,99
"Helicotylenchus_pseudorobustus",121,283.720188864463,312.631760767944,17.4791195793335,5,-1.65406339674366,0.05,99
"Helicotylenchus_sp.",126,288.471543036698,310.697757677374,15.9853522357885,11,-1.39041131611196,0.11,99
"Heliococcus_bohemicus",28,273.677281507937,303.506574116509,38.5350518400423,26,-0.774082067733887,0.26,99
"Heliothis_virescens",33,211.648716700758,312.369487333065,34.6289321365822,1,-2.90857281521269,0.01,99
"Heliotropium_europaeum",29,270.133822009852,307.041792267005,32.0756489616326,12,-1.15065389016136,0.12,99
"Helopeltis_antonii",10,270.985621044444,306.239763523008,60.8529382343817,30,-0.579333447183409,0.3,99
"Hemiberlesia_lataniae",314,285.407784176553,309.663862512298,11.3245273026559,3,-2.14190647322261,0.03,99
"Hemiberlesia_rapax",194,258.147514041611,310.047446456861,14.4185755756328,1,-3.59951870023555,0.01,99
"Hemicriconemoides_californianus",6,291.2411898,299.313308112458,77.5016830877691,62,-0.104154103380134,0.62,99
"Hemicriconemoides_chitwoodi",21,151.368769457143,308.592518796633,37.6041361007089,1,-4.18102277149577,0.01,99
"Hemicriconemoides_mangiferae",42,284.854306505226,308.987655940755,28.9973227522087,22,-0.832261296732649,0.22,99
"Hemicriconemoides_ortonwilliamsi",1,NA,NA,NA,NA,NA,NA,99
"Hemicriconemoides_sinensis",1,NA,NA,NA,NA,NA,NA,99
"Hemicriconemoides_sp.",31,267.201189591398,303.469665608602,32.431485412296,14,-1.11831066496429,0.14,99
"Hemicriconemoides_wessoni",4,195.6288235,307.276172968013,97.5464434696039,3,-1.14455581871423,0.03,99
"Hemicycliophora_arenaria",9,252.992568888889,306.951017373737,67.2305098424584,21,-0.802588714726239,0.21,99
"Hemicycliophora_onubensis",3,547.564543333333,302.987212895623,102.889204266905,92,2.37709419739755,0.92,99
"Hemicycliophora_similis",31,227.616974662366,314.945141865667,35.7579016846407,1,-2.44220614435026,0.01,99
"Hemicycliophora_sp.",52,378.289169063348,305.615077055312,22.8498066784425,100,3.18051233565142,1,99
"Hemicycliophora_thornei",1,NA,NA,NA,NA,NA,NA,99
"Heterodera_sp.",93,283.437660958859,314.015926904279,20.7990040876755,8,-1.47017933245846,0.08,99
"Heterodera_zeae",33,47.0546748333333,311.89588736268,31.855721364929,1,-8.31377225759259,0.01,99
"Heteronychus_arator",8,209.963166607143,311.119469020563,72.8280660908395,3,-1.38897416673465,0.03,99
"Hibiscus_trionum",20,283.146779094737,312.097334516002,42.6920377318972,29,-0.678125406031741,0.29,99
"Hippotion_celerio",13,283.222692538462,317.556849703704,50.6977216043039,32,-0.677232744958848,0.32,99
"Holocacista_capensis",1,NA,NA,NA,NA,NA,NA,99
"Holocacista_rivillei",1,NA,NA,NA,NA,NA,NA,99
"Homalodisca_vitripennis",19,177.123992421053,306.117167908205,43.2375067900484,1,-2.98336294258395,0.01,99
