"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"Chlidaspis_asiatica",95,20.0535107263158,107.081150054035,9.23915940409993,1,-9.41943260434495,0.01,99
"Chorizococcus_viticola",1,NA,NA,NA,NA,NA,NA,99
"Chrysomphalus_aonidum",1055,28.4395200657452,43.1832173590875,1.32550856997595,1,-11.1230493919853,0.01,99
"Chrysomphalus_dictyospermi",1525,24.5461711056219,37.8133771778429,1.05609287762807,1,-12.5625372098128,0.01,99
"Chrysomphalus_pinnulifer",362,33.5736745683552,64.2687747008524,3.18837973038949,1,-9.62717829370577,0.01,99
"Cirsium_arvense",172,22.3187182325582,86.2365863268357,5.33052561877478,1,-11.9909128415312,0.01,99
"Cirsium_vulgare",51,60.5627933725608,134.305406533395,13.2285451606767,1,-5.5745066645758,0.01,99
"Citrus_exocortis_viroid",62,30.0002071935533,127.45654345056,12.1131030694013,1,-8.04553017493841,0.01,99
"Clematis_vitalba",55,16.6438277818182,130.226505799156,13.7123473569645,1,-8.28324101341035,0.01,99
"clover_phyllody_phytoplasma",120,28.605420241665,98.0836132287391,7.59211917805861,1,-9.15135700027834,0.01,99
"Cnephasia_longana",57,95.4954232456141,129.586764591104,14.2890992567946,1,-2.3858285769328,0.01,99
"Coccus_hesperidum_hesperidum",1712,28.0947884130791,36.362471425857,0.872030729655572,1,-9.48095374579673,0.01,99
"Coccus_longulus",891,32.0932217293304,45.9432296945118,1.61277295552825,1,-8.58769854597727,0.01,99
"Coccus_microogenes",1,NA,NA,NA,NA,NA,NA,99
"Colaspis_caligula",1,NA,NA,NA,NA,NA,NA,99
"Colletotrichum_acutatum",261,39.6664387241134,72.947875578551,4.35255897073426,1,-7.6464068788534,0.01,99
"Colletotrichum_capsici",285,46.9047949300256,70.6834193867096,3.90102750123735,1,-6.09547726826886,0.01,99
"Colletotrichum_nymphaeae",35,98.98407142848,149.077230825706,17.3821445751536,1,-2.88187451097548,0.01,99
"Colomerus_vitis",19,26.1647822631579,178.341443468351,23.7842163360688,1,-6.39822052805736,0.01,99
"Commelina_benghalensis",73,51.4485321525355,118.221436194825,10.4728865203544,1,-6.37578798476563,0.01,99
"Commelina_diffusa",66,36.023093229318,120.80852708268,11.0489115501271,1,-7.67364581286622,0.01,99
"Comstockaspis_perniciosa",976,22.6678435903031,44.3896912638571,1.49409454966725,1,-14.5384692544335,0.01,99
"Coniella_diplodiella",6,149.5322375,225.819443505084,38.3401936087635,4,-1.98974493409045,0.04,99
"Coniella_petrakii",5,134.756649,233.786443634345,55.9776815976027,5,-1.76909424985164,0.05,99
"Conogethes_punctiferalis",61,71.0374420490754,125.797024264075,12.9259227056283,1,-4.23641572536684,0.01,99
"Conotrachelus_nenuphar",118,22.9251594418305,99.4783941862311,8.64537118369811,1,-8.85482336359957,0.01,99
"Conyza_bonariensis",17,104.960448823529,183.555316819075,26.6369490540207,1,-2.95059572461367,0.01,99
"Conyza_canadensis",102,37.1471955686265,102.888909025561,7.27642872549399,1,-9.03488729664859,0.01,99
"Cornu_aspersum",253,37.3875356047391,74.4458731193496,3.58243624745168,1,-10.3444513607106,0.01,99
"Costelytra_zealandica",150,18.5928475733334,90.5535372161912,6.481456603137,1,-11.102549017767,0.01,99
"Cotinis_nitida",4,98.468804,240.555968313128,52.2448329593336,1,-2.7196405130384,0.01,99
"Crenulaspidiotus_lahillei",33,28.378856030303,152.830796459783,17.5322478282364,1,-7.09845888837171,0.01,99
"Criconema_mutabile",450,25.5183164091889,59.1789968906071,2.76809391401536,1,-12.1602378846281,0.01,99
"Criconema_permistum",1,NA,NA,NA,NA,NA,NA,99
"Criconemella",220,34.4020884778854,78.5965306219966,5.05238746674021,1,-8.74723928737505,0.01,99
"Criconemella_xenoplax",3,229.055513333333,249.095087464727,54.4284277905112,23,-0.368182123660158,0.23,99
"Criconemoides_sp.",768,25.8393741055952,48.464892871729,1.63766036329853,1,-13.8157576950584,0.01,99
"Crocidosema_plebejana",159,36.5202477924528,88.7573602413568,5.72846767294231,1,-9.11886309416379,0.01,99
"Crypticerya_palmeri",18,34.8812906666667,177.390876931583,24.038457889487,1,-5.9283996885358,0.01,99
"Cryptinglisia_lounsburyi",30,22.7179904333334,157.507843210657,21.7307923469189,1,-6.20271229072026,0.01,99
"Ctenopseustis_obliquana",89,69.5979163033708,110.596539109706,9.4035858312269,1,-4.35989244338994,0.01,99
"Cucumber_mosaic_virus",249,44.1816298519923,74.4310685584808,4.65771666448272,1,-6.49447806414562,0.01,99
"Cylindrocarpon_liriodendri",11,199.305877090909,200.944827390691,35.3747314848763,50,-0.0463311022016427,0.5,99
"Cylindrocarpon_olidum",9,287.486806222222,215.632354634146,36.854946511464,98,1.94965556565726,0.98,99
"Cylindrocarpon_olidum_var. crassum",1,NA,NA,NA,NA,NA,NA,99
"Cylindrocladiella_lageniformis",1,NA,NA,NA,NA,NA,NA,99
"Cylindrocladiella_parva",27,142.249142088889,157.956585644932,21.8302952915631,25,-0.719525015408897,0.25,99
"Cylindrocladium_peruvianum",19,178.282786315779,182.200020561792,29.8227234678667,47,-0.131350654484436,0.47,99
"Dactylonectria_pauciseptata",11,92.26225,200.469501380229,32.6138218541205,1,-3.31783413376797,0.01,99
"Datura_stramonium",48,38.9983342736414,135.268223188899,16.4292594831878,1,-5.85966086991147,0.01,99
"Deilephila_elpenor",62,47.7886792096774,126.464518880223,12.1551550783945,1,-6.47263150187119,0.01,99
"Diabrotica_speciosa",92,25.9843773804348,110.151746165562,9.25478921196175,1,-9.09446631980998,0.01,99
"Diaporthe_ambigua",37,44.919785972973,149.072988099094,17.3555764742777,1,-6.00113757560772,0.01,99
"Diaporthe_eres",251,42.6766420310869,74.4466144705543,3.55551349191021,1,-8.93541045808236,0.01,99
"Diaporthe_gulyae",4,215.017466,244.526034833365,55.2768207853454,20,-0.533832597716772,0.2,99
"Diaporthe_helianthi",6,132.546749666667,223.850280978126,44.96249745257,4,-2.03065969384314,0.04,99
"Diaporthe_medusaea",54,100.633155277778,132.055735210472,12.9603784787691,1,-2.42451098046006,0.01,99
"Diaspidiotus_osborni",431,19.7143259002321,59.9785733520174,2.65270890713021,1,-15.1785396971221,0.01,99
"Diaspidiotus_uvae",159,41.0002864716982,88.6583672406256,6.77986650417484,1,-7.02935385815946,0.01,99
"Diaspidiotus_viticola",1,NA,NA,NA,NA,NA,NA,99
"Dikrella_cockerellii",1,NA,NA,NA,NA,NA,NA,99
"Dimargarodes_meridionalis",1,NA,NA,NA,NA,NA,NA,99
"Diplodia_africana",10,162.8640395,214.396397325284,39.232936600924,11,-1.31349733896977,0.11,99
"Diplodia_corticola",19,49.1062317894737,179.27651650161,25.4725777413455,1,-5.11021248159159,0.01,99
"Diplodia_olivarum",7,196.833095714286,218.426240401238,42.0305706041321,26,-0.513748549605214,0.26,99
"Ditylenchus_dipsaci",689,28.4593384659073,50.2615527127626,1.86726323921362,1,-11.6760260626333,0.01,99
"Ditylenchus_sp.",452,35.6359988718903,59.1767767136215,2.34285817480381,1,-10.0478885554831,0.01,99
"Dociostaurus_maroccanus",498,20.4627813634538,57.1581164188088,2.42450525932832,1,-15.1351847615794,0.01,99
"Drepanothrips_reuteri",1,NA,NA,NA,NA,NA,NA,99
"Drosophila_melanogaster",233,37.3108780643777,76.3787333042612,4.63218107794513,1,-8.43400864139236,0.01,99
"Drosophila_simulans",47,24.7043182553192,137.775403087972,16.5576368784065,1,-6.82893855343053,0.01,99
"Drosophila_suzukii",352,39.6146455827728,65.0405902823501,3.44877718661909,1,-7.37245212541636,0.01,99
"Duplaspidiotus_fossor",103,24.698011592233,103.692766617614,8.33177278887568,1,-9.4811460930442,0.01,99
"Duplaspidiotus_tesseratus",277,32.8457013990066,71.3426797892834,3.74315131706869,1,-10.284643908124,0.01,99
"Dysmicoccus_brevipes",878,21.3645017485789,46.2982026805082,1.62243222169036,1,-15.3681001884637,0.01,99
"Dysmicoccus_umbambae",7,130.719165,219.359504897587,40.3667171316468,3,-2.19587685588866,0.03,99
"Edwardsiana_rosae",80,106.8622499375,114.15935387777,10.4975106340219,27,-0.695127082474252,0.27,99
"Eleusine_indica",38,45.2789206578948,147.865080580591,19.3015397324341,1,-5.31492105525196,0.01,99
"Elsinoë ampelina",4,103.522417,237.637381992458,58.6517460379368,2,-2.28663209626719,0.02,99
"Emex_australis",149,25.9727111879195,90.1256073164332,6.3337242036335,1,-10.1287795404338,0.01,99
"Empoasca_decipiens",84,27.2704687976191,114.459922730724,11.3460469051959,1,-7.68456667433451,0.01,99
"Empoasca_solani",3,99.1750063333334,248.973808313109,56.4104012949039,1,-2.65551739645767,0.01,99
"Empoasca_vitis",3,232.277129,241.448507252488,66.1396110792277,38,-0.138666951662315,0.38,99
"Endoclita_signifer",141,39.6559173404255,92.5901654615434,6.11617948556768,1,-8.65478984814402,0.01,99
"Eotetranychus_carpini",11,72.0215121818182,200.780933732459,32.0369547261742,1,-4.01909053626262,0.01,99
"Eotetranychus_carpini_vitis",1,NA,NA,NA,NA,NA,NA,99
"Eotetranychus_pruni",4,94.872288,236.340413656608,56.1224579521186,1,-2.52070438143145,0.01,99
"Eotetranychus_willamettei",1,NA,NA,NA,NA,NA,NA,99
"Epicoccum_nigrum",280,50.0673990986672,71.5536793044702,3.15393752878453,1,-6.81252561590322,0.01,99
"Epiphyas_postvittana",681,32.2542873643701,50.8836016280758,2.24935379087083,1,-8.28207387353389,0.01,99
"Eragrostis_cilianensis",27,54.3672214074074,164.589317842936,22.6113084370138,1,-4.87464477089257,0.01,99
"Erysiphe_necator",58,59.4886917586207,127.463950128888,13.9737488948742,1,-4.8644969135807,0.01,99
"Erythroneura_comes",31,56.9075296774194,156.2082232854,18.4023595538077,1,-5.39608485083825,0.01,99
"Erythroneura_elegantula",79,23.7941028354431,113.154853569916,11.7111298544142,1,-7.63041242351104,0.01,99
"Erythroneura_variabilis",1,NA,NA,NA,NA,NA,NA,99
"Erythroneura_ziczac",1,NA,NA,NA,NA,NA,NA,99
"Eudocima_fullonia",101,47.6967736548019,105.732689075669,7.54601040340227,1,-7.69094028742659,0.01,99
"Eulecanium_tiliae",676,25.178598131858,51.226494575866,1.913393786798,1,-13.6134530297594,0.01,99
"Euphorbia_helioscopia",65,34.3624777384616,124.693043864739,12.3636769502194,1,-7.30612474670608,0.01,99
"Euphorbia_hirta",115,46.0072945959599,99.7654069167833,8.08529463341277,1,-6.64887487200108,0.01,99
"Eupoecilia_ambiguella",4,130.7082000005,237.223300795529,60.4337637760365,3,-1.76250979816128,0.03,99
"Euproctis_chrysorrhoea",406,32.5397943201971,61.8786032700932,2.95034448351047,1,-9.94419774160992,0.01,99
"Eurhizococcus_brasiliensis",197,69.1065590153244,82.0606532455518,5.1830142672216,2,-2.49933601613865,0.02,99
"Euseius_scutalis",1,NA,NA,NA,NA,NA,NA,99
"Eutypa_lata",287,39.2233996058746,70.6220395589885,3.57539309974916,1,-8.78187071382912,0.01,99
"Ferrisia_cristinae",21,66.1024213439714,177.38981981968,20.3930521318913,1,-5.45712322785044,0.01,99
"Ferrisia_gilli",190,28.4115213420527,82.5691557768284,4.70573450266922,1,-11.5088589048226,0.01,99
"Ferrisia_virgata",954,28.9633513936453,44.9085351033548,1.47988071967359,1,-10.774641157043,0.01,99
"Fidia_viticida",1,NA,NA,NA,NA,NA,NA,99
"Fomitiporia_mediterranea",92,24.7754086630435,108.381774557118,9.92221938001279,1,-8.42617590803227,0.01,99
"Forficula_auricularia",61,83.2765613114755,125.450466343348,12.6376191724335,1,-3.33717169796245,0.01,99
"Formicococcus_robustus",166,25.4513900722892,88.2930937317551,6.32981846447139,1,-9.92788403209189,0.01,99
"Frankliniella_cestrum",22,29.2517093636364,172.91349878258,22.8541182564157,1,-6.28603509473019,0.01,99
"Frankliniella_occidentalis",346,29.3622791935243,65.882279499982,3.77834627014618,1,-9.66560439285645,0.01,99
"Fumaria_officinalis",102,24.4332899411765,105.455693549421,9.25241390291449,1,-8.7568935478257,0.01,99
"Fusarium_oxysporum",833,36.3620883689658,47.2236952568578,1.55768800829378,1,-6.97290268016461,0.01,99
"Fusarium_proliferatum",168,42.6568817152321,86.3359370183372,5.33799815974732,1,-8.182665860112,0.01,99
"Galium_aparine",36,44.0409587222306,151.323251619006,16.3334105369264,1,-6.56827260015492,0.01,99
"Geococcus_coffeae",324,27.4638467803815,67.0614985884937,3.59130564328021,1,-11.025976550396,0.01,99
"Gibberella_intricans",313,34.9118401662118,67.8736801370247,3.27336949643933,1,-10.069697297133,0.01,99
"Gibberella_sacchari",92,29.930437631902,106.855971958164,9.37889519427428,1,-8.20198250783574,0.01,99
"Gibberella_zeae",385,24.7987455844146,63.2151546128888,2.99849427134849,1,-12.8119000911739,0.01,99
"Globisporangium_irregulare",309,27.1002237378641,68.4460890185048,3.53316991745314,1,-11.7022012092882,0.01,99
"Glyptoscelis_squamulata",1,NA,NA,NA,NA,NA,NA,99
"Gonocephalum_simplex",10,42.801941,203.501157478776,37.2443669484931,1,-4.3147254107182,0.01,99
"Gracilacus_mira",4,341.747245,238.862599888891,61.9061026499196,90,1.6619467339581,0.9,99
"Grapevine_asteroid_mosaic-associated_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_Bulgarian_latent_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_chrome_mosaic_virus",2,247.468474,282.083795232314,131.30743818128,55.5,-0.263620414134689,0.555,99
"Grapevine_deformation_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_fanleaf_virus",33,69.1947353333334,152.716544679972,18.7976466560275,1,-4.44320562435175,0.01,99
"Grapevine_flavescence_doree_phytoplasma",31,56.9075296774194,156.2082232854,18.4023595538077,1,-5.39608485083825,0.01,99
"Grapevine_fleck_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_leafroll-associated_viruses",31,56.9075296774194,156.2082232854,18.4023595538077,1,-5.39608485083825,0.01,99
"Grapevine_Pinot_gris_virus",2,247.468474,286.629248353542,143.896158943624,54.5,-0.272146071452018,0.545,99
"Grapevine_red_blotch-associated_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_Roditis_leaf_discoloration-associated_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_rupestris_stem_pitting-associated_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_rupestris_vein_feathering_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_Syrah_virus-1",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_vein_necrosis_virus",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_virus_A",2,69.871644,286.451974666731,132.097040384649,1,-1.63955475486869,0.01,99
"Grapevine_virus_D",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_yellow_speckle_viroid 1",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_yellow_speckle_viroid 2",1,NA,NA,NA,NA,NA,NA,99
"Grapevine_yellows_phytoplasmas",66,62.3278475151515,122.944301379944,11.7215997974057,1,-5.17134648106728,0.01,99
"Graphocephala_atropunctata",1,NA,NA,NA,NA,NA,NA,99
"Greeneria_uvicola",5,93.5587928,224.899610713187,47.8024228308113,2,-2.74757658995749,0.02,99
"Grovesinia_pyramidalis",98,76.4459385204082,105.601167218174,8.04231909423676,1,-3.62522654922497,0.01,99
"Gryllotalpa_gryllotalpa",240,35.7594546874992,75.1328623188681,3.76506540451984,1,-10.4575627249668,0.01,99
"Gueriniella_serratulae",241,28.439258219917,75.3100634211103,4.1945464638036,1,-11.174224819217,0.01,99
"Guignardia_bidwellii",59,70.1555701186492,127.619566250859,13.362492303151,1,-4.3003950781442,0.01,99
"Haematonectria_haematococca",504,47.3124400252176,56.4736007392314,2.45018168070848,1,-3.73897200609416,0.01,99
"Halyomorpha_halys",477,36.5282956461216,58.2873205202157,2.6349397019238,1,-8.25788341881506,0.01,99
"Harmonia_axyridis",75,26.53462392,118.311018168547,10.2757882930226,1,-8.93132396575983,0.01,99
"Harrisina_americana",1,NA,NA,NA,NA,NA,NA,99
"Harrisina_metallica",1,NA,NA,NA,NA,NA,NA,99
"Helianthus_ciliaris",6,181.590135333333,224.016385230687,44.6653957358018,14,-0.949868442861387,0.14,99
"Helicotylenchus_abunaamai",7,164.362899571429,216.567133108298,37.6028673810269,8,-1.38830459411214,0.08,99
"Helicotylenchus_anhelicus",176,16.0043276590909,86.6521113786985,5.12359625344755,1,-13.7887101607724,0.01,99
"Helicotylenchus_conicephalus",2,242.574507,288.533233848453,129.724012708188,30,-0.354280798820462,0.3,99
"Helicotylenchus_digonicus",676,26.2017147919482,50.7903442704163,1.9518469358497,1,-12.5976217841917,0.01,99
"Helicotylenchus_dihystera",1554,28.5211058972059,37.699893966304,0.908373227364859,1,-10.1046439861788,0.01,99
"Helicotylenchus_erythrinae",624,22.912387572524,52.6782145231662,2.01800292851254,1,-14.7501406118287,0.01,99
"Helicotylenchus_multicinctus",158,31.979470374312,88.5937572490492,6.00327663928897,1,-9.43056438615874,0.01,99
"Helicotylenchus_pseudorobustus",545,32.993359698646,55.2673077772911,2.07510160695443,1,-10.7339071995303,0.01,99
"Helicotylenchus_sp.",700,25.2413705181047,50.3951511673503,1.71790412491174,1,-14.6421329831419,0.01,99
"Heliococcus_bohemicus",317,36.7210009589906,67.8931127362876,3.33060081857668,1,-9.35930586560605,0.01,99
"Heliothis_virescens",143,45.646343041958,92.1354318900526,6.12184910110822,1,-7.59396190273276,0.01,99
"Heliotropium_europaeum",47,46.3063358297936,138.516121910791,14.7503742259981,1,-6.25135231609746,0.01,99
"Helopeltis_antonii",10,195.8322582,208.509141629324,34.5212743430558,41,-0.3672194514996,0.41,99
"Hemiberlesia_lataniae",1788,27.7176248806943,35.7903307452294,0.875501780436218,1,-9.22066184778395,0.01,99
"Hemiberlesia_rapax",1158,24.3782957810601,41.6361635788614,1.24956393157579,1,-13.8111123102264,0.01,99
"Hemicriconemoides_californianus",210,37.3181609958809,79.7630415898162,4.70985531300758,1,-9.01192876917299,0.01,99
"Hemicriconemoides_chitwoodi",121,19.259170892562,98.2573781929966,7.49298350588934,1,-10.5429575867001,0.01,99
"Hemicriconemoides_mangiferae",190,47.2506258080778,83.3479603741544,5.45506150603385,1,-6.6172186191025,0.01,99
"Hemicriconemoides_ortonwilliamsi",1,NA,NA,NA,NA,NA,NA,99
"Hemicriconemoides_sinensis",1,NA,NA,NA,NA,NA,NA,99
"Hemicriconemoides_sp.",339,23.534895965,66.2643834281445,3.03272451478822,1,-14.0894721082598,0.01,99
"Hemicriconemoides_wessoni",22,22.8961043181819,172.833887264564,24.3104341742575,1,-6.16763081529625,0.01,99
"Hemicycliophora_arenaria",8,180.73899325,217.669296649006,42.7157382779966,18,-0.864559642131457,0.18,99
"Hemicycliophora_onubensis",12,109.628789333333,199.583621337636,33.5778201007263,1,-2.67899559097217,0.01,99
"Hemicycliophora_similis",217,26.0571755470982,78.8810481346057,5.30022319315281,1,-9.96634871070128,0.01,99
"Hemicycliophora_sp.",465,32.5437621228705,58.8127692554698,2.6295803161431,1,-9.98980976976927,0.01,99
"Hemicycliophora_thornei",1,NA,NA,NA,NA,NA,NA,99
