"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"Ceroplastes_cirripediformis",47,240.240774229063,267.554853438269,11.1083054970559,11,-2.45888801099734,0.011,999
"Ceroplastes_rusci",45,274.016474403951,267.048582861251,11.6862333581826,713,0.596247852420334,0.713,999
"Ceroplastes_sinensis",6,153.766907333333,227.327066516405,29.6022726735207,5,-2.48494971971769,0.005,999
"Cerosterna_scabrator",1,NA,NA,NA,NA,NA,NA,999
"Chaetocnema_confinis",25,242.1986870336,262.664821919564,15.4118324298965,97,-1.3279494816115,0.097,999
"Cherry_leaf_roll_virus",9,196.598999111111,244.730897138274,24.5627612263419,40,-1.9595475273987,0.04,999
"Chinavia_hilaris",29,214.528139971463,264.135292920002,13.6133871210987,1,-3.64399781680018,0.001,999
"Chlidaspis_asiatica",10,64.69791852,246.100774876617,22.9621599119272,1,-7.90007808727047,0.001,999
"Chorizococcus_viticola",1,NA,NA,NA,NA,NA,NA,999
"Chrysomphalus_aonidum",63,273.926794087176,269.095021286193,9.52903917680931,678,0.507057711835354,0.678,999
"Chrysomphalus_dictyospermi",75,283.600647204267,269.806109601758,8.57818884780806,958,1.60809441797651,0.958,999
"Chrysomphalus_pinnulifer",22,276.638166239669,261.160758547568,16.5131351426237,818,0.937278569964035,0.818,999
"Cirsium_arvense",56,265.642368604592,268.886861061826,10.3912500336737,367,-0.31223312370702,0.367,999
"Cirsium_vulgare",16,262.88281765625,256.28627663569,18.9306086018685,595,0.348459004107691,0.595,999
"Citrus_exocortis_viroid",10,181.70478172,245.882166301341,23.2101974882069,5,-2.76505120708041,0.005,999
"Clematis_vitalba",1,NA,NA,NA,NA,NA,NA,999
"clover_phyllody_phytoplasma",7,216.230601306122,233.687814381729,28.4299753601806,247,-0.614042497555485,0.247,999
"Cnephasia_longana",3,131.223838222222,183.12367829296,37.6607136315452,72,-1.37808966071384,0.072,999
"Coccus_hesperidum_hesperidum",105,269.386480279728,270.930776016463,6.69624190058695,386,-0.23062125885856,0.386,999
"Coccus_longulus",60,275.219132432222,269.045661425211,9.46725777801504,736,0.652086501895783,0.736,999
"Coccus_microogenes",1,NA,NA,NA,NA,NA,NA,999
"Colaspis_caligula",1,NA,NA,NA,NA,NA,NA,999
"Colletotrichum_acutatum",63,234.469493834215,269.64819578336,9.04555839857044,1,-3.88905807680204,0.001,999
"Colletotrichum_capsici",87,247.479075264368,270.569468129353,7.50050630867839,2,-3.07851122507136,0.002,999
"Colletotrichum_nymphaeae",17,201.465441370242,258.37629408193,18.1342184547012,1,-3.13831295535836,0.001,999
"Colomerus_vitis",4,101.728248625,206.455312982107,34.2341411072808,4,-3.05914099112112,0.004,999
"Commelina_benghalensis",29,262.669277227111,264.122748652662,14.1289841080071,442,-0.102871615852967,0.442,999
"Commelina_diffusa",21,272.324426095238,260.799070931984,16.9695081255216,735,0.679180273111168,0.735,999
"Comstockaspis_perniciosa",44,202.269519768595,267.129247934097,11.1484658188241,1,-5.81781647982337,0.001,999
"Coniella_diplodiella",4,147.01168175,206.741703159034,34.134730575087,28,-1.74983134194203,0.028,999
"Coniella_petrakii",1,NA,NA,NA,NA,NA,NA,999
"Conogethes_punctiferalis",21,268.743623854875,260.964583770246,16.6527554030355,673,0.467132309119901,0.673,999
"Conotrachelus_nenuphar",13,146.91566504142,251.756666615657,21.0197343109483,1,-4.98774152057811,0.001,999
"Conyza_bonariensis",12,269.577213319444,250.875779878921,21.3908611711363,814,0.874272115129171,0.814,999
"Conyza_canadensis",27,269.824914754458,263.092011328272,15.0427235202885,664,0.447585400150801,0.664,999
"Cornu_aspersum",32,277.405770039062,264.712787009205,13.1423882507976,839,0.965804904530012,0.839,999
"Costelytra_zealandica",7,233.405786040816,234.042553097506,28.2423594887866,494,-0.0225465247314842,0.494,999
"Cotinis_nitida",3,107.410014666667,182.104082183072,37.9007167128751,15,-1.97078245465029,0.015,999
"Crenulaspidiotus_lahillei",2,117.5347395,136.976368335836,42.299563048125,281.5,-0.459617722616111,0.2815,999
"Criconema_mutabile",38,282.153696645429,266.081152207468,12.4463997682548,903,1.29134084853641,0.903,999
"Criconema_permistum",1,NA,NA,NA,NA,NA,NA,999
"Criconemella",30,280.457017208889,264.354696260211,13.9108595902031,887,1.1575360130885,0.887,999
"Criconemella_xenoplax",3,151.557983111111,182.359198860194,38.1675833354453,176,-0.806999371125447,0.176,999
"Criconemoides_sp.",60,284.055762679444,268.839776604687,9.6704983414175,955,1.57344384307361,0.955,999
"Crocidosema_plebejana",7,224.166547102041,234.991365180119,28.004753155225,275,-0.386535029181588,0.275,999
"Crypticerya_palmeri",2,117.5347385,135.288391740741,41.5826574237979,244,-0.426948500664613,0.244,999
"Cryptinglisia_lounsburyi",1,NA,NA,NA,NA,NA,NA,999
"Ctenopseustis_obliquana",8,180.0533778125,240.525541215309,25.540267425673,10,-2.36771848919729,0.01,999
"Cucumber_mosaic_virus",69,243.181351868095,269.460492416374,8.72795180782056,1,-3.01091723773401,0.001,999
"Cylindrocarpon_liriodendri",6,218.294574555556,228.109861740908,29.5284466639441,288,-0.332401067250757,0.288,999
"Cylindrocarpon_olidum",5,259.2688952,218.830855165405,31.0553653370099,921,1.30212733277374,0.921,999
"Cylindrocarpon_olidum_var. crassum",1,NA,NA,NA,NA,NA,NA,999
"Cylindrocladiella_lageniformis",1,NA,NA,NA,NA,NA,NA,999
"Cylindrocladiella_parva",12,287.733223930556,251.116232558545,21.2187841909719,976,1.72568753433057,0.976,999
"Cylindrocladium_peruvianum",9,235.806556641975,242.744420377266,25.0922149355409,387,-0.276494671877849,0.387,999
"Dactylonectria_pauciseptata",4,195.889344875,204.840928023524,35.4664300057092,391,-0.252395945886929,0.391,999
"Datura_stramonium",17,264.923249425606,257.543841437576,18.6133323790625,607,0.396458185871673,0.607,999
"Deilephila_elpenor",4,229.96950575,204.327674871121,34.2572258061193,771.5,0.748508680300042,0.7715,999
"Diabrotica_speciosa",24,242.841586881944,262.419775620833,15.5462548751963,115,-1.25935081446045,0.115,999
"Diaporthe_ambigua",11,184.112373785124,248.036343894043,23.8413115441716,7,-2.68122707890817,0.007,999
"Diaporthe_eres",46,211.656016543478,268.08778698058,10.8704620375069,1,-5.19129455973375,0.001,999
"Diaporthe_gulyae",3,158.16256,181.461069792459,39.9660371532741,476,-0.582957717401572,0.476,999
"Diaporthe_helianthi",4,109.669582625,205.195991745871,34.7930660961909,2,-2.74555880924013,0.002,999
"Diaporthe_medusaea",20,216.89589685,260.335378156201,16.5657480969372,8,-2.62224688266465,0.008,999
"Diaspidiotus_osborni",11,192.430259669421,247.837550652074,23.6437118831285,11,-2.34342607694307,0.011,999
"Diaspidiotus_uvae",11,210.64838138843,247.781700472439,23.5312443595044,95,-1.57804315473913,0.095,999
"Diaspidiotus_viticola",1,NA,NA,NA,NA,NA,NA,999
"Dikrella_cockerellii",1,NA,NA,NA,NA,NA,NA,999
"Dimargarodes_meridionalis",1,NA,NA,NA,NA,NA,NA,999
"Diplodia_africana",2,117.5347395,136.479900769269,42.0661086361247,275.5,-0.450366384805081,0.2755,999
"Diplodia_corticola",1,NA,NA,NA,NA,NA,NA,999
"Diplodia_olivarum",5,171.11731664,219.045228472953,33.0566213568064,93,-1.4498732739692,0.093,999
"Ditylenchus_dipsaci",88,261.179954516012,270.619125840685,7.78879647356624,117,-1.21189086872505,0.117,999
"Ditylenchus_sp.",22,272.935405863636,260.794701425376,15.7093107078865,765,0.772834955270545,0.765,999
"Dociostaurus_maroccanus",33,255.848880936639,265.347060113825,13.3778271671011,219,-0.709994161125388,0.219,999
"Drepanothrips_reuteri",1,NA,NA,NA,NA,NA,NA,999
"Drosophila_melanogaster",9,186.022865728395,242.318564776678,25.0756930864978,21,-2.24503063002457,0.021,999
"Drosophila_simulans",5,133.09597584,218.419906338018,32.0299518256093,3,-2.66387945141391,0.003,999
"Drosophila_suzukii",24,195.410849572917,261.948476616384,15.6335234371399,1,-4.2560864357293,0.001,999
"Duplaspidiotus_fossor",2,0.297468,135.611519438939,41.2279394344223,1,-3.28209591105496,0.001,999
"Duplaspidiotus_tesseratus",10,199.068256,245.310753367427,24.4695043982963,50,-1.88980114246397,0.05,999
"Dysmicoccus_brevipes",77,291.910481708214,269.902403363199,8.18651546199547,999,2.68833283796793,0.999,999
"Dysmicoccus_umbambae",2,117.53474,137.355149947948,40.6527227722114,298.5,-0.487554303779534,0.2985,999
"Edwardsiana_rosae",3,141.050457333333,183.210143842064,38.7688731845624,110,-1.08746226149071,0.11,999
"Eleusine_indica",14,264.080731183673,254.042174434005,20.165249769207,672,0.497814649684989,0.672,999
"Elsinoë_ampelina",2,117.534741,139.375157363864,41.2718553365189,332.5,-0.529184263362608,0.3325,999
"Emex_australis",28,257.107013145408,263.79274583351,14.6662596303183,307,-0.455858061743333,0.307,999
"Empoasca_decipiens",24,215.95473603125,262.381974013131,15.4630684120299,4,-3.00245958594879,0.004,999
"Empoasca_solani",3,106.428136,182.480247107107,37.7970575831937,17,-2.01211723795461,0.017,999
"Empoasca_vitis",3,153.751325777778,182.82350705639,38.098209479361,266.5,-0.763085238805285,0.2665,999
"Endoclita_signifer",2,117.534741,136.000404683183,41.6779462711717,328,-0.443055988484628,0.328,999
"Eotetranychus_carpini",4,156.695394375,204.118411120621,35.3549391409915,89,-1.34134064144483,0.089,999
"Eotetranychus_carpini_vitis",1,NA,NA,NA,NA,NA,NA,999
"Eotetranychus_pruni",3,105.961176,182.446073435658,38.1987225155482,16,-2.00228940652468,0.016,999
"Eotetranychus_willamettei",1,NA,NA,NA,NA,NA,NA,999
"Epicoccum_nigrum",77,272.983926600101,270.122364340517,8.402351231025,635,0.340566846220121,0.635,999
"Epiphyas_postvittana",44,188.303582867769,267.594999978265,11.3336826700168,1,-6.99608586362326,0.001,999
"Eragrostis_cilianensis",11,240.868235669421,248.555949551833,22.8246115145819,318,-0.336816855677911,0.318,999
"Erysiphe_necator",6,155.798585166667,227.042459868368,30.6110476050332,10,-2.32739093483319,0.01,999
"Erythroneura_comes",2,0.297468,135.611519438939,41.2279394344223,1,-3.28209591105496,0.001,999
"Erythroneura_elegantula",3,141.050458222222,181.429415974641,38.9625648608233,115.5,-1.03635266047436,0.1155,999
"Erythroneura_variabilis",1,NA,NA,NA,NA,NA,NA,999
"Erythroneura_ziczac",1,NA,NA,NA,NA,NA,NA,999
"Eudocima_fullonia",41,236.42065692326,266.935134378988,11.9851694396083,10,-2.54601969621594,0.01,999
"Eulecanium_tiliae",22,151.258340739669,260.956130775449,15.9714558047712,1,-6.86836512442459,0.001,999
"Euphorbia_helioscopia",15,259.492005973333,254.934465213854,19.1067890723139,575,0.23852991427447,0.575,999
"Euphorbia_hirta",35,281.253161371429,265.646293921105,12.7729459332178,904,1.22186906074158,0.904,999
"Eupoecilia_ambiguella",4,147.858399625,204.760244093719,34.708396188317,39,-1.63942592334105,0.039,999
"Euproctis_chrysorrhoea",15,127.701731786667,255.401049691007,19.7724012517711,1,-6.45846279762816,0.001,999
"Eurhizococcus_brasiliensis",33,213.693929366391,265.911925573364,13.2566241391091,1,-3.93901159594031,0.001,999
"Euseius_scutalis",1,NA,NA,NA,NA,NA,NA,999
"Eutypa_lata",28,191.13703017602,263.84805292576,14.131177894463,1,-5.14543255295298,0.001,999
"Ferrisia_cristinae",5,276.69798608,217.101032829309,33.0800207338565,993,1.80159963411676,0.993,999
"Ferrisia_gilli",11,240.845935107438,248.123735258432,23.2606747340952,334,-0.312880010326025,0.334,999
"Ferrisia_virgata",89,283.117764182805,270.520526112821,7.50538712937884,961,1.67842615615041,0.961,999
"Fidia_viticida",1,NA,NA,NA,NA,NA,NA,999
"Fomitiporia_mediterranea",6,217.377708388889,228.295284769603,30.0966229809705,295,-0.362750876987661,0.295,999
"Forficula_auricularia",19,216.951543401662,259.276606432316,17.4758892044923,16,-2.42191184296213,0.016,999
"Formicococcus_robustus",14,239.095312346939,253.456877574115,20.5748965669924,221,-0.698013969616544,0.221,999
"Frankliniella_cestrum",5,142.13147184,219.396897136496,31.028271739874,3,-2.49016206717062,0.003,999
"Frankliniella_occidentalis",41,233.081121841761,267.239771770843,11.8414118222648,3,-2.88467713493886,0.003,999
"Fumaria_officinalis",20,264.71572755,259.985940286411,17.0363136905018,598,0.277629735488234,0.598,999
"Fusarium_oxysporum",174,271.649310353613,272.278542075105,4.96520637698677,447,-0.126728211018269,0.447,999
"Fusarium_proliferatum",43,288.009814219578,267.496890963413,11.2441585580941,978,1.82431821378031,0.978,999
"Galium_aparine",14,258.804103969388,253.521144416672,20.3276787752752,560,0.259889956503133,0.56,999
"Geococcus_coffeae",24,280.942874520833,262.046650108574,15.4497238837196,900,1.22307845463644,0.9,999
"Gibberella_intricans",90,274.49552468642,270.628899125071,7.47383356409057,686,0.517355053225491,0.686,999
"Gibberella_sacchari",17,257.26118632526,257.702522261306,17.9926711172469,456,-0.0245286502026768,0.456,999
"Gibberella_zeae",65,267.963692891834,269.753940772081,9.31833910891022,406,-0.192120919760774,0.406,999
"Globisporangium_irregulare",36,251.194481686728,265.788840232348,12.3613603241856,115,-1.18064340516514,0.115,999
"Glyptoscelis_squamulata",1,NA,NA,NA,NA,NA,NA,999
"Gonocephalum_simplex",4,222.5671835,206.059746988113,34.3898107088028,533,0.480009519437729,0.533,999
"Gracilacus_mira",1,NA,NA,NA,NA,NA,NA,999
"Grapevine_asteroid_mosaic-associated_virus",1,NA,NA,NA,NA,NA,NA,999
"Grapevine_Bulgarian_latent_virus",1,NA,NA,NA,NA,NA,NA,999
"Grapevine_chrome_mosaic_virus",2,119.1655075,136.038466721722,41.2063162068303,557,-0.409475070205982,0.557,999
"Grapevine_deformation_virus",1,NA,NA,NA,NA,NA,NA,999
"Grapevine_fanleaf_virus",2,0.297468,135.611519438939,41.2279394344223,1,-3.28209591105496,0.001,999
"Grapevine_flavescence_doree_phytoplasma",2,0.297468,135.611519438939,41.2279394344223,1,-3.28209591105496,0.001,999
"Grapevine_fleck_virus",1,NA,NA,NA,NA,NA,NA,999
"Grapevine_leafroll-associated_viruses",3,1.63228888888889,180.742591441664,37.3303681196832,1,-4.79797847100081,0.001,999
"Grapevine_Pinot_gris_virus",2,119.165506,136.206536933433,39.7249170185583,402.5,-0.428975872384387,0.4025,999
"Grapevine_red_blotch-associated_virus",1,NA,NA,NA,NA,NA,NA,999
"Grapevine_Roditis_leaf_discoloration-associated_virus",1,NA,NA,NA,NA,NA,NA,999
"Grapevine_rupestris_stem_pitting-associated_virus",1,NA,NA,NA,NA,NA,NA,999
"Grapevine_rupestris_vein_feathering_virus",1,NA,NA,NA,NA,NA,NA,999
"Grapevine_Syrah_virus-1",1,NA,NA,NA,NA,NA,NA,999
"Grapevine_vein_necrosis_virus",1,NA,NA,NA,NA,NA,NA,999
"Grapevine_virus_A",1,NA,NA,NA,NA,NA,NA,999
"Grapevine_virus_D",1,NA,NA,NA,NA,NA,NA,999
"Grapevine_yellow_speckle_viroid 1",1,NA,NA,NA,NA,NA,NA,999
"Grapevine_yellow_speckle_viroid 2",1,NA,NA,NA,NA,NA,NA,999
"Grapevine_yellows_phytoplasmas",7,162.517427265306,234.326902147127,27.5414995703757,3,-2.60731899141253,0.003,999
"Graphocephala_atropunctata",1,NA,NA,NA,NA,NA,NA,999
"Greeneria_uvicola",2,1.687591,136.367845581081,41.2225815504923,3,-3.26714750788024,0.003,999
"Grovesinia_pyramidalis",26,232.411340792899,263.856363155359,14.8486787723077,24,-2.1176983383265,0.024,999
"Gryllotalpa_gryllotalpa",28,267.87185590051,263.510335933959,14.2521814750172,602,0.30602472850883,0.602,999
"Gueriniella_serratulae",8,193.37304209375,239.652437162788,27.4547655116889,76,-1.68565981921551,0.076,999
"Guignardia_bidwellii",5,130.54023744,218.314171781702,31.6779137533586,3,-2.77082433600589,0.003,999
"Haematonectria_haematococca",94,279.177034354006,270.79683105605,7.21929891220945,880,1.16080569593581,0.88,999
"Halyomorpha_halys",46,220.074536497164,267.338159443384,10.8082950068956,1,-4.37290274886701,0.001,999
"Harmonia_axyridis",4,118.535445875,204.016118128879,35.1424393579385,7,-2.43240576965154,0.007,999
"Harrisina_americana",1,NA,NA,NA,NA,NA,NA,999
"Harrisina_metallica",1,NA,NA,NA,NA,NA,NA,999
"Helianthus_ciliaris",6,246.600708833333,227.745397619564,29.8184690740709,680,0.632336662453448,0.68,999
"Helicotylenchus_abunaamai",6,245.807479277778,227.055203663886,29.599501425189,689,0.633533495869413,0.689,999
"Helicotylenchus_anhelicus",3,213.520921333333,180.924199017239,38.2039947046634,636,0.853228113135376,0.636,999
"Helicotylenchus_conicephalus",1,NA,NA,NA,NA,NA,NA,999
"Helicotylenchus_digonicus",45,275.466936752593,267.33285438569,11.2259961212307,751,0.724575554726857,0.751,999
"Helicotylenchus_dihystera",139,288.744494650173,271.664048890689,5.75219355451982,1000,2.96937952410576,1,999
"Helicotylenchus_erythrinae",40,288.73232598,266.422129730888,11.9927805509017,983,1.86030221718967,0.983,999
"Helicotylenchus_multicinctus",30,276.94241274,264.137127233816,14.0139722634518,807,0.913751309439924,0.807,999
"Helicotylenchus_pseudorobustus",76,282.385497023892,270.176651430719,8.54441609849013,926,1.42886833370985,0.926,999
"Helicotylenchus_sp.",62,283.567526739854,268.81688201002,9.53424896560496,951,1.54712183235907,0.951,999
"Heliococcus_bohemicus",8,175.80976271875,240.629073957895,25.9011944954674,8,-2.50256069273131,0.008,999
"Heliothis_virescens",23,207.12268247259,261.455749835877,15.4668896606914,3,-3.51286319067584,0.003,999
"Heliotropium_europaeum",22,254.946621305785,261.05538002826,16.0657187068349,324,-0.380235633023729,0.324,999
"Helopeltis_antonii",10,243.88705894,247.152068922122,24.4251817011395,385,-0.133673928082583,0.385,999
"Hemiberlesia_lataniae",103,266.167562678103,270.841748920796,7.05714705506185,241,-0.662333688985482,0.241,999
"Hemiberlesia_rapax",48,258.603805688368,267.803193930127,10.9209822307765,202,-0.842359052268605,0.202,999
"Hemicriconemoides_californianus",4,239.04635,204.980102222472,34.7011075732323,854,0.981704912606465,0.854,999
"Hemicriconemoides_chitwoodi",5,170.88490896,217.323508505465,32.0437345428291,72,-1.44922557273705,0.072,999
"Hemicriconemoides_mangiferae",31,276.836786264308,265.218787578413,13.4936430411821,799,0.86099792698216,0.799,999
"Hemicriconemoides_ortonwilliamsi",1,NA,NA,NA,NA,NA,NA,999
"Hemicriconemoides_sinensis",1,NA,NA,NA,NA,NA,NA,999
"Hemicriconemoides_sp.",17,278.094570768166,257.129476484512,18.4399509551798,874,1.13693872259269,0.874,999
"Hemicriconemoides_wessoni",1,NA,NA,NA,NA,NA,NA,999
"Hemicycliophora_arenaria",8,228.7509295,239.226548758446,25.6423076752908,316,-0.408528724914271,0.316,999
"Hemicycliophora_onubensis",2,116.877461,135.770599502503,41.8202013301896,230,-0.45177062523761,0.23,999
"Hemicycliophora_similis",14,229.868939959184,253.446485252804,19.6642784977825,146,-1.19900383308134,0.146,999
"Hemicycliophora_sp.",21,273.957407863946,260.065582871888,17.0979331710539,790,0.812485629290919,0.79,999
"Hemicycliophora_thornei",1,NA,NA,NA,NA,NA,NA,999
"Heterodera_sp.",48,268.008378563368,268.033241187806,10.9532778203977,471,-0.00226987983373225,0.471,999
"Heterodera_zeae",21,57.6189796371882,260.603201799496,16.453654847125,1,-12.3367254295951,0.001,999
"Heteronychus_arator",7,198.176095346939,235.012274555944,28.2364596141405,167,-1.3045608306559,0.167,999
"Hibiscus_trionum",17,270.929322048443,258.153060880105,18.5353943517024,730,0.689289956604808,0.73,999
"Hippotion_celerio",8,268.6443523125,239.72668241651,25.9622984960674,870,1.11383319548421,0.87,999
"Holocacista_capensis",1,NA,NA,NA,NA,NA,NA,999
"Holocacista_rivillei",1,NA,NA,NA,NA,NA,NA,999
"Homalodisca_vitripennis",10,164.4123178,245.866071404244,23.2822114791259,1,-3.49854023434472,0.001,999
"Hop_stunt_viroid",18,171.356844080247,258.354018093365,17.6730614228529,1,-4.92258652485769,0.001,999
"Hoplolaimus_pararobustus",20,280.11391211,259.63965138483,16.7949329296064,899,1.21907368198403,0.899,999
